T	S1
150	-0.391396
151	-0.461560
152	-0.140248
153	0.116832
154	0.470798
155	-0.130995
156	-0.919041
157	-0.041866
158	0.791887
159	-0.068627
160	-0.660350
161	-0.216229
162	0.066031
163	0.305680
164	0.189255
165	-0.707175
166	-0.562813
167	0.661421
168	0.428171
169	-0.647277
170	-0.455021
171	0.108526
172	0.218440
173	0.272365
174	-0.308044
175	-0.778671
176	0.227400
177	0.810178
178	-0.283165
179	-0.719465
180	0.035827
181	0.309814
182	0.242597
183	0.005734
184	-0.630073
185	-0.241767
186	0.838218
187	0.303148
188	-0.757183
189	-0.250447
190	0.443697
191	0.301551
192	0.116346
193	-0.315316
194	-0.478130
195	0.518765
196	0.791295
197	-0.431195
198	-0.615049
199	0.381906
200	0.509828
201	0.133502
202	-0.097591
203	-0.425046
204	0.091169
205	0.916007
206	0.134188
207	-0.786957
208	0.023251
209	0.707760
210	0.250873
211	-0.072002
212	-0.257328
213	-0.180214
214	0.670013
215	0.629685
216	-0.594141
217	-0.473748
218	0.652910
219	0.526308
220	-0.101584
221	-0.198001
222	-0.221614
223	0.287736
224	0.798567
225	-0.123982
226	-0.801491
227	0.251717
228	0.794637
229	0.024635
230	-0.302544
231	-0.182362
232	0.029453
233	0.628968
234	0.337060
235	-0.753789
236	-0.327234
237	0.799107
238	0.361604
239	-0.409240
240	-0.262190
241	-0.038022
242	0.334579
243	0.533362
244	-0.395291
245	-0.767202
246	0.425710
247	0.722421
248	-0.300813
249	-0.497778
250	-0.068911
251	0.147266
252	0.437222
253	0.000164
254	-0.849100
255	-0.172230
256	0.822155
257	0.072601
258	-0.708324
259	-0.255580
260	0.113011
261	0.242213
262	0.186502
263	-0.613907
264	-0.675579
265	0.527165
266	0.517685
267	-0.652694
268	-0.608667
269	0.076111
270	0.166578
271	0.146422
272	-0.300631
273	-0.841468
274	-0.013075
275	0.745486
276	-0.255988
277	-0.907877
278	-0.138393
279	0.250092
280	0.079473
281	-0.120555
282	-0.675652
283	-0.473012
284	0.614392
285	0.301562
286	-0.876323
287	-0.518267
288	0.329116
289	0.192973
290	-0.075204
291	-0.389801
292	-0.607001
293	0.250649
294	0.716570
295	-0.427404
296	-0.832607
297	0.208005
298	0.488771
299	0.016412
300	0.243202
301	0.057353
302	-0.280902
303	0.212137
304	0.190367
305	-0.248718
306	0.162493
307	0.308020
308	-0.183435
309	0.102193
310	0.400054
311	-0.089687
312	0.040157
313	0.458794
314	0.024579
315	-0.014770
316	0.479880
317	0.148863
318	-0.054871
319	0.462647
320	0.271160
321	-0.074484
322	0.410114
323	0.379187
324	-0.070682
325	0.328590
326	0.461654
327	-0.043647
328	0.226951
329	0.509456
330	0.003326
331	0.115653
332	0.516647
333	0.064182
334	0.005609
335	0.481097
336	0.130788
337	-0.092966
338	0.404770
339	0.193861
340	-0.171602
341	0.293574
342	0.244055
343	-0.224408
344	0.156814
345	0.273068
346	-0.248609
347	0.006288
348	0.274660
349	-0.244727
350	-0.144863
351	0.245454
352	-0.216392
353	-0.283452
354	0.185440
355	-0.169817
356	-0.397536
357	0.098107
358	-0.112987
359	-0.477584
360	-0.009804
361	-0.054670
362	-0.517385
363	-0.128915
364	-0.003354
365	-0.514623
366	-0.248131
367	0.033759
368	-0.471040
369	-0.355769
370	0.051606
371	-0.392193
372	-0.440778
373	0.047847
374	-0.286821
375	-0.493914
376	0.023128
377	-0.165900
378	-0.508758
379	-0.019009
380	-0.041483
381	-0.482449
382	-0.072561
383	0.074551
384	-0.416062
385	-0.129786
386	0.171699
387	-0.314581
388	-0.182141
389	0.241876
390	-0.186465
391	-0.221320
392	0.280171
393	-0.042851
394	-0.240279
395	0.285257
396	0.103529
397	-0.234120
398	0.259409
399	0.239602
400	-0.200753
401	0.208137
402	0.353253
403	-0.141232
404	0.139474
405	0.434535
406	-0.059745
407	0.063014
408	0.476656
409	0.036761
410	-0.011203
411	0.476651
412	0.139272
413	-0.073836
414	0.435658
415	0.237650
416	-0.117275
417	0.358776
418	0.321720
419	-0.136477
420	0.160903
421	0.154405
422	0.147274
423	0.139572
424	0.131364
425	0.122714
426	0.113689
427	0.104357
428	0.094788
429	0.085048
430	0.075206
431	0.065330
432	0.055483
433	0.045730
434	0.036131
435	0.026746
436	0.017629
437	0.008832
438	0.000403
439	-0.007615
440	-0.015180
441	-0.022260
442	-0.028822
443	-0.034842
444	-0.040299
445	-0.045177
446	-0.049467
447	-0.053162
448	-0.056262
449	-0.058772
450	-0.060699
451	-0.062059
452	-0.062868
453	-0.063148
454	-0.062926
455	-0.062231
456	-0.061095
457	-0.059554
458	-0.057646
459	-0.055412
460	-0.052893
461	-0.050132
462	-0.047175
463	-0.044066
464	-0.040851
465	-0.037575
466	-0.034281
467	-0.031014
468	-0.027817
469	-0.024728
470	-0.021787
471	-0.019030
472	-0.016489
473	-0.014197
474	-0.012180
475	-0.010462
476	-0.009063
477	-0.008001
478	-0.007288
479	-0.006933
480	-0.006942
481	-0.007315
482	-0.008051
483	-0.009142
484	-0.010577
485	-0.012343
486	-0.014422
487	-0.016793
488	-0.019431
489	-0.022310
490	-0.025399
491	-0.028666
492	-0.032077
493	-0.035594
494	-0.039182
495	-0.042800
496	-0.046408
497	-0.049967
498	-0.053436
499	-0.056775
500	-0.059944
501	-0.062903
502	-0.065617
503	-0.068048
504	-0.070163
505	-0.071929
506	-0.073317
507	-0.074300
508	-0.074854
509	-0.074959
510	-0.074596
511	-0.073751
512	-0.072415
513	-0.070579
514	-0.068242
515	-0.065403
516	-0.062067
517	-0.058243
518	-0.053942
519	-0.049181
520	-0.043977
521	-0.038355
522	-0.032340
523	-0.025961
524	-0.019249
525	-0.012240
526	-0.004970
527	0.002521
528	0.010192
529	0.018002
530	0.025906
531	0.033858
532	0.041815
533	0.049729
534	0.057555
535	0.065247
536	0.072760
537	0.080050
538	0.087074
539	0.093791
540	0.100159
541	0.106143
542	0.111706
543	0.116816
544	0.121440
545	0.125554
546	0.129130
547	0.132149
548	0.134592
549	0.136444
550	0.137693
551	0.138332
552	0.138356
553	0.137764
554	0.136559
555	0.134746
556	0.132334
557	0.129335
558	0.125764
559	0.121641
560	0.116985
561	0.111820
562	0.106172
563	0.100071
564	0.093544
565	0.086626
566	0.079349
567	0.071749
568	0.063860
569	0.055722
570	0.047370
571	0.038843
572	0.030180
573	0.021418
574	0.012595
575	0.003749
576	-0.005084
577	-0.013867
578	-0.022565
579	-0.031145
580	-0.039575
581	-0.047822
582	-0.055858
583	-0.063655
584	-0.071186
585	-0.078428
586	-0.085357
587	-0.091953
588	-0.098198
589	-0.104074
590	-0.109567
591	-0.114663
592	-0.119351
593	-0.123622
594	-0.127467
595	-0.130881
596	-0.133859
597	-0.136399
598	-0.138497
599	-0.140155
600	-0.141372
601	-0.142151
602	-0.142495
603	-0.142408
604	-0.141894
605	-0.140959
606	-0.139610
607	-0.137853
608	-0.135695
609	-0.133145
610	-0.130210
611	-0.126899
612	-0.123221
613	-0.119185
614	-0.114801
615	-0.110078
616	-0.105027
617	-0.099656
618	-0.093978
619	-0.088003
620	-0.081742
621	-0.075206
622	-0.068409
623	-0.061362
624	-0.054078
625	-0.046572
626	-0.038857
627	-0.030949
628	-0.022863
629	-0.014618
630	-0.006229
631	0.002284
632	0.010900
633	0.019601
634	0.028363
635	0.037164
636	0.045979
637	0.054783
638	0.063551
639	0.072253
640	0.080863
641	0.089351
642	0.097685
643	0.105835
644	0.113769
645	0.121454
646	0.128858
647	0.135946
648	0.142684
649	0.149040
650	0.154979
651	0.160469
652	0.165476
653	0.169969
654	0.173916
655	0.177289
656	0.180057
657	0.182196
658	0.183679
659	0.184485
660	0.184592
661	0.183984
662	0.182644
663	0.180561
664	0.177727
665	0.174134
666	0.169782
667	0.164672
668	0.158809
669	0.152203
670	0.144866
671	0.136816
672	0.128074
673	0.118665
674	0.108619
675	0.097969
676	0.086752
677	0.075010
678	0.062786
679	0.050130
680	0.037093
681	0.023729
682	0.010097
683	-0.003744
684	-0.017731
685	-0.031799
686	-0.045882
687	-0.059912
688	-0.073821
689	-0.087540
690	-0.101000
691	-0.114130
692	-0.126863
693	-0.139131
694	-0.150868
695	-0.162010
696	-0.172495
697	-0.182264
698	-0.191260
699	-0.199432
700	-0.206729
701	-0.213108
702	-0.218529
703	-0.222955
704	-0.226357
705	-0.228710
706	-0.229993
707	-0.230194
708	-0.229305
709	-0.227323
710	-0.224253
711	-0.220105
712	-0.214895
713	-0.208646
714	-0.201385
715	-0.193147
716	-0.183971
717	-0.173904
718	-0.162995
719	-0.151299
720	-0.138878
721	-0.125795
722	-0.112119
723	-0.097922
724	-0.083279
725	-0.068268
726	-0.052969
727	-0.037464
728	-0.021836
729	-0.006169
730	0.009453
731	0.024946
732	0.040227
733	0.055215
734	0.069829
735	0.083992
736	0.097629
737	0.110669
738	0.123043
739	0.134689
740	0.145546
741	0.155562
742	0.164686
743	0.172876
744	0.180093
745	0.186306
746	0.191490
747	0.195625
748	0.198700
749	0.200707
750	0.201647
751	0.201527
752	0.200361
753	0.198167
754	0.194972
755	0.190808
756	0.185711
757	0.179725
758	0.172897
759	0.165280
760	0.156931
761	0.147911
762	0.138284
763	0.128119
764	0.117484
765	0.106452
766	0.095098
767	0.083495
768	0.071720
769	0.059848
770	0.047954
771	0.036112
772	0.024394
773	0.012871
774	0.001611
775	-0.009320
776	-0.019861
777	-0.029953
778	-0.039543
779	-0.048580
780	-0.057021
781	-0.064824
782	-0.071956
783	-0.078387
784	-0.084092
785	-0.089055
786	-0.093263
787	-0.096709
788	-0.099393
789	-0.101319
790	-0.102498
791	-0.102945
792	-0.102682
793	-0.101734
794	-0.100132
795	-0.097912
796	-0.095113
797	-0.091777
798	-0.087952
799	-0.083686
800	-0.079032
801	-0.074044
802	-0.068777
803	-0.063288
804	-0.057635
805	-0.051875
806	-0.046067
807	-0.040266
808	-0.034530
809	-0.028911
810	-0.023462
811	-0.018234
812	-0.013272
813	-0.008620
814	-0.004319
815	-0.000404
816	0.003092
817	0.006141
818	0.008719
819	0.010809
820	0.012397
821	0.013473
822	0.014034
823	0.014082
824	0.013621
825	0.012663
826	0.011225
827	0.009325
828	0.006990
829	0.004248
830	0.001131
831	-0.002323
832	-0.006074
833	-0.010080
834	-0.014295
835	-0.018671
836	-0.023159
837	-0.027708
838	-0.032265
839	-0.036778
840	-0.041194
841	-0.045461
842	-0.049528
843	-0.053344
844	-0.056860
845	-0.060031
846	-0.062811
847	-0.065160
848	-0.067039
849	-0.068414
850	-0.069255
851	-0.069534
852	-0.069230
853	-0.068324
854	-0.066805
855	-0.064663
856	-0.061897
857	-0.058507
858	-0.054501
859	-0.049890
860	-0.044693
861	-0.038931
862	-0.032630
863	-0.025823
864	-0.018543
865	-0.010833
866	-0.002734
867	0.005704
868	0.014433
869	0.023398
870	0.032544
871	0.041811
872	0.051141
873	0.060472
874	0.069742
875	0.078889
876	0.087850
877	0.096563
878	0.104967
879	0.113003
880	0.120612
881	0.127738
882	0.134328
883	0.140333
884	0.145705
885	0.150400
886	0.154380
887	0.157610
888	0.160059
889	0.161701
890	0.162516
891	0.162487
892	0.161605
893	0.159863
894	0.157262
895	0.153808
896	0.149510
897	0.144385
898	0.138453
899	0.131741
900	0.124280
901	0.116104
902	0.107255
903	0.097775
904	0.087712
905	0.077118
906	0.066048
907	0.054558
908	0.042709
909	0.030563
910	0.018183
911	0.005634
912	-0.007017
913	-0.019705
914	-0.032362
915	-0.044924
916	-0.057324
917	-0.069498
918	-0.081384
919	-0.092921
920	-0.104050
921	-0.114715
922	-0.124862
923	-0.134443
924	-0.143410
925	-0.151721
926	-0.159336
927	-0.166221
928	-0.172344
929	-0.177680
930	-0.182207
931	-0.185907
932	-0.188767
933	-0.190779
934	-0.191939
935	-0.192248
936	-0.191711
937	-0.190338
938	-0.188142
939	-0.185141
940	-0.181357
941	-0.176813
942	-0.171540
943	-0.165568
944	-0.158932
945	-0.151670
946	-0.143822
947	-0.135429
948	-0.126536
949	-0.117187
950	-0.107430
951	-0.097312
952	-0.086881
953	-0.076187
954	-0.065279
955	-0.054205
956	-0.043013
957	-0.031753
958	-0.020471
959	-0.009213
960	0.001976
961	0.013052
962	0.023975
963	0.034702
964	0.045198
965	0.055425
966	0.065349
967	0.074939
968	0.084164
969	0.092998
970	0.101416
971	0.109394
972	0.116912
973	0.123953
974	0.130500
975	0.136539
976	0.142060
977	0.147053
978	0.151509
979	0.155425
980	0.158796
981	0.161620
982	0.163897
983	0.165629
984	0.166817
985	0.167466
986	0.167582
987	0.167170
988	0.166239
989	0.164796
990	0.162851
991	0.160414
992	0.157496
993	0.154109
994	0.150265
995	0.145976
996	0.141257
997	0.136120
998	0.130581
999	0.124655
1000	0.118357
1001	0.111702
1002	0.104708
1003	0.097392
1004	0.089771
1005	0.081864
1006	0.073689
1007	0.065267
1008	0.056616
1009	0.047760
1010	0.038718
1011	0.029514
1012	0.020171
1013	0.010713
1014	0.001166
1015	-0.008446
1016	-0.018094
1017	-0.027752
1018	-0.037391
1019	-0.046983
1020	-0.056496
1021	-0.065900
1022	-0.075165
1023	-0.084258
1024	-0.093147
1025	-0.101800
1026	-0.110183
1027	-0.118263
1028	-0.126009
1029	-0.133385
1030	-0.140362
1031	-0.146905
1032	-0.152984
1033	-0.158569
1034	-0.163630
1035	-0.168138
1036	-0.172068
1037	-0.175394
1038	-0.178092
1039	-0.180141
1040	-0.181523
1041	-0.182221
1042	-0.182220
1043	-0.181509
1044	-0.180080
1045	-0.177928
1046	-0.175050
1047	-0.171448
1048	-0.167125
1049	-0.162091
1050	-0.156357
1051	-0.149938
1052	-0.142853
1053	-0.135125
1054	-0.126779
1055	-0.117845
1056	-0.108357
1057	-0.098350
1058	-0.087866
1059	-0.076945
1060	-0.065635
1061	-0.053983
1062	-0.042041
1063	-0.029862
1064	-0.017500
1065	-0.005014
1066	0.007539
1067	0.020100
1068	0.032607
1069	0.045001
1070	0.057219
1071	0.069203
1072	0.080892
1073	0.092226
1074	0.103149
1075	0.113604
1076	0.123538
1077	0.132898
1078	0.141637
1079	0.149709
1080	0.157071
1081	0.163685
1082	0.169516
1083	0.174533
1084	0.178710
1085	0.182027
1086	0.184465
1087	0.186013
1088	0.186665
1089	0.186418
1090	0.185276
1091	0.183246
1092	0.180344
1093	0.176587
1094	0.171998
1095	0.166607
1096	0.160446
1097	0.153553
1098	0.145970
1099	0.137742
1100	0.128919
1101	0.119553
1102	0.109702
1103	0.099422
1104	0.088776
1105	0.077827
1106	0.066638
1107	0.055276
1108	0.043806
1109	0.032295
1110	0.020811
1111	0.009417
1112	-0.001820
1113	-0.012838
1114	-0.023575
1115	-0.033973
1116	-0.043974
1117	-0.053527
1118	-0.062581
1119	-0.071089
1120	-0.079010
1121	-0.086307
1122	-0.092945
1123	-0.098897
1124	-0.104139
1125	-0.108652
1126	-0.112423
1127	-0.115444
1128	-0.117713
1129	-0.119232
1130	-0.120007
1131	-0.120053
1132	-0.119386
1133	-0.118029
1134	-0.116010
1135	-0.113358
1136	-0.110112
1137	-0.106308
1138	-0.101991
1139	-0.097206
1140	-0.092002
1141	-0.086431
1142	-0.080545
1143	-0.074399
1144	-0.068049
1145	-0.061551
1146	-0.054963
1147	-0.048340
1148	-0.041738
1149	-0.035213
1150	-0.028818
1151	-0.022603
1152	-0.016618
1153	-0.010910
1154	-0.005521
1155	-0.000491
1156	0.004143
1157	0.008350
1158	0.012101
1159	0.015372
1160	0.018146
1161	0.020408
1162	0.022148
1163	0.023362
1164	0.024050
1165	0.024219
1166	0.023877
1167	0.023041
1168	0.021729
1169	0.019966
1170	0.017781
1171	0.015204
1172	0.012273
1173	0.009027
1174	0.005507
1175	0.001761
1176	-0.002166
1177	-0.006224
1178	-0.010362
1179	-0.014527
1180	-0.018668
1181	-0.022730
1182	-0.026663
1183	-0.030414
1184	-0.033932
1185	-0.037169
1186	-0.040077
1187	-0.042613
1188	-0.044734
1189	-0.046401
1190	-0.047582
1191	-0.048243
1192	-0.048360
1193	-0.047909
1194	-0.046874
1195	-0.045241
1196	-0.043004
1197	-0.040160
1198	-0.036711
1199	-0.032667
1200	-0.028041
1201	-0.022852
1202	-0.017123
1203	-0.010883
1204	-0.004167
1205	0.002987
1206	0.010536
1207	0.018434
1208	0.026629
1209	0.035067
1210	0.043691
1211	0.052442
1212	0.061256
1213	0.070070
1214	0.078818
1215	0.087435
1216	0.095853
1217	0.104006
1218	0.111830
1219	0.119257
1220	0.126227
1221	0.132678
1222	0.138551
1223	0.143791
1224	0.148346
1225	0.152169
1226	0.155215
1227	0.157445
1228	0.158826
1229	0.159328
1230	0.158928
1231	0.157609
1232	0.155358
1233	0.152170
1234	0.148046
1235	0.142992
1236	0.137021
1237	0.130153
1238	0.122412
1239	0.113831
1240	0.104445
1241	0.094298
1242	0.083438
1243	0.071918
1244	0.059797
1245	0.047136
1246	0.034002
1247	0.020467
1248	0.006602
1249	-0.007516
1250	-0.021809
1251	-0.036196
1252	-0.050596
1253	-0.064927
1254	-0.079107
1255	-0.093053
1256	-0.106685
1257	-0.119922
1258	-0.132688
1259	-0.144906
1260	-0.156504
1261	-0.167413
1262	-0.177567
1263	-0.186906
1264	-0.195372
1265	-0.202915
1266	-0.209487
1267	-0.215049
1268	-0.219564
1269	-0.223005
1270	-0.225348
1271	-0.226578
1272	-0.226684
1273	-0.225664
1274	-0.223520
1275	-0.220261
1276	-0.215904
1277	-0.210472
1278	-0.203992
1279	-0.196498
1280	-0.188032
1281	-0.178637
1282	-0.168364
1283	-0.157269
1284	-0.145411
1285	-0.132854
1286	-0.119664
1287	-0.105913
1288	-0.091674
1289	-0.077021
1290	-0.062032
1291	-0.046785
1292	-0.031361
1293	-0.015838
1294	-0.000296
1295	0.015185
1296	0.030528
1297	0.045657
1298	0.060496
1299	0.074973
1300	0.089019
1301	0.102568
1302	0.115556
1303	0.127925
1304	0.139618
1305	0.150587
1306	0.160783
1307	0.170167
1308	0.178701
1309	0.186353
1310	0.193098
1311	0.198915
1312	0.203787
1313	0.207703
1314	0.210659
1315	0.212654
1316	0.213692
1317	0.213783
1318	0.212942
1319	0.211186
1320	0.208539
1321	0.205028
1322	0.200684
1323	0.195542
1324	0.189639
1325	0.183016
1326	0.175717
1327	0.167786
1328	0.159273
1329	0.150227
1330	0.140698
1331	0.130738
1332	0.120400
1333	0.109737
1334	0.098801
1335	0.087646
1336	0.076325
1337	0.064888
1338	0.053386
1339	0.041869
1340	0.030384
1341	0.018977
1342	0.007693
1343	-0.003426
1344	-0.014340
1345	-0.025012
1346	-0.035406
1347	-0.045490
1348	-0.055232
1349	-0.064606
1350	-0.073587
1351	-0.082151
1352	-0.090279
1353	-0.097954
1354	-0.105160
1355	-0.111885
1356	-0.118120
1357	-0.123855
1358	-0.129085
1359	-0.133807
1360	-0.138019
1361	-0.141721
1362	-0.144913
1363	-0.147600
1364	-0.149786
1365	-0.151476
1366	-0.152679
1367	-0.153400
1368	-0.153651
1369	-0.153439
1370	-0.152775
1371	-0.151671
1372	-0.150137
1373	-0.148186
1374	-0.145828
1375	-0.143078
1376	-0.139946
1377	-0.136446
1378	-0.132590
1379	-0.128392
1380	-0.123864
1381	-0.119020
1382	-0.113872
1383	-0.108435
1384	-0.102721
1385	-0.096745
1386	-0.090519
1387	-0.084060
1388	-0.077380
1389	-0.070495
1390	-0.063420
1391	-0.056171
1392	-0.048764
1393	-0.041216
1394	-0.033545
1395	-0.025767
1396	-0.017903
1397	-0.009971
1398	-0.001992
1399	0.006014
1400	0.014025
1401	0.022019
1402	0.029973
1403	0.037862
1404	0.045664
1405	0.053353
1406	0.060904
1407	0.068290
1408	0.075487
1409	0.082468
1410	0.089207
1411	0.095677
1412	0.101851
1413	0.107706
1414	0.113214
1415	0.118352
1416	0.123094
1417	0.127419
1418	0.131304
1419	0.134728
1420	0.137672
1421	0.140119
1422	0.142052
1423	0.143458
1424	0.144325
1425	0.144642
1426	0.144403
1427	0.143602
1428	0.142238
1429	0.140310
1430	0.137822
1431	0.134779
1432	0.131190
1433	0.127067
1434	0.122424
1435	0.117278
1436	0.111650
1437	0.105561
1438	0.099039
1439	0.092110
1440	0.084805
1441	0.077158
1442	0.069203
1443	0.060977
1444	0.052519
1445	0.043870
1446	0.035071
1447	0.026166
1448	0.017197
1449	0.008210
1450	-0.000751
1451	-0.009641
1452	-0.018415
1453	-0.027030
1454	-0.035441
1455	-0.043608
1456	-0.051488
1457	-0.059043
1458	-0.066235
1459	-0.073029
1460	-0.079393
1461	-0.085295
1462	-0.090709
1463	-0.095611
1464	-0.099978
1465	-0.103793
1466	-0.107043
1467	-0.109716
1468	-0.111804
1469	-0.113305
1470	-0.114219
1471	-0.114551
1472	-0.114307
1473	-0.113499
1474	-0.112143
1475	-0.110257
1476	-0.107862
1477	-0.104985
1478	-0.101652
1479	-0.097895
1480	-0.093747
1481	-0.089244
1482	-0.084423
1483	-0.079323
1484	-0.073987
1485	-0.068455
1486	-0.062770
1487	-0.056976
1488	-0.051117
1489	-0.045235
1490	-0.039373
1491	-0.033573
1492	-0.027877
1493	-0.022322
1494	-0.016947
1495	-0.011787
1496	-0.006875
1497	-0.002241
1498	0.002087
1499	0.006085
1500	0.009732
1501	0.013009
1502	0.015903
1503	0.018403
1504	0.020503
1505	0.022199
1506	0.023492
1507	0.024387
1508	0.024893
1509	0.025021
1510	0.024788
1511	0.024211
1512	0.023314
1513	0.022122
1514	0.020662
1515	0.018967
1516	0.017069
1517	0.015003
1518	0.012806
1519	0.010516
1520	0.008173
1521	0.005816
1522	0.003485
1523	0.001222
1524	-0.000935
1525	-0.002946
1526	-0.004773
1527	-0.006381
1528	-0.007734
1529	-0.008801
1530	-0.009551
1531	-0.009958
1532	-0.009998
1533	-0.009651
1534	-0.008899
1535	-0.007730
1536	-0.006134
1537	-0.004108
1538	-0.001649
1539	0.001238
1540	0.004546
1541	0.008261
1542	0.012368
1543	0.016844
1544	0.021666
1545	0.026803
1546	0.032223
1547	0.037889
1548	0.043761
1549	0.049795
1550	0.055945
1551	0.062164
1552	0.068399
1553	0.074598
1554	0.080708
1555	0.086673
1556	0.092438
1557	0.097947
1558	0.103145
1559	0.107977
1560	0.112391
1561	0.116333
1562	0.119756
1563	0.122612
1564	0.124856
1565	0.126448
1566	0.127352
1567	0.127533
1568	0.126965
1569	0.125622
1570	0.123486
1571	0.120545
1572	0.116788
1573	0.112215
1574	0.106828
1575	0.100636
1576	0.093654
1577	0.085903
1578	0.077408
1579	0.068203
1580	0.058324
1581	0.047815
1582	0.036724
1583	0.025105
1584	0.013015
1585	0.000516
1586	-0.012325
1587	-0.025440
1588	-0.038754
1589	-0.052192
1590	-0.065678
1591	-0.079131
1592	-0.092471
1593	-0.105616
1594	-0.118486
1595	-0.130998
1596	-0.143074
1597	-0.154634
1598	-0.165602
1599	-0.175905
1600	-0.185471
1601	-0.194233
1602	-0.202127
1603	-0.209096
1604	-0.215085
1605	-0.220046
1606	-0.223937
1607	-0.226720
1608	-0.228366
1609	-0.228850
1610	-0.228156
1611	-0.226273
1612	-0.223200
1613	-0.218939
1614	-0.213502
1615	-0.206907
1616	-0.199181
1617	-0.190356
1618	-0.180470
1619	-0.169569
1620	-0.157706
1621	-0.144939
1622	-0.131332
1623	-0.116952
1624	-0.101875
1625	-0.086179
1626	-0.069946
1627	-0.053262
1628	-0.036215
1629	-0.018898
1630	-0.001402
1631	0.016178
1632	0.033747
1633	0.051210
1634	0.068473
1635	0.085441
1636	0.102024
1637	0.118131
1638	0.133675
1639	0.148573
1640	0.162745
1641	0.176116
1642	0.188614
1643	0.200173
1644	0.210734
1645	0.220241
1646	0.228648
1647	0.235911
1648	0.241996
1649	0.246874
1650	0.250524
1651	0.252932
1652	0.254091
1653	0.254000
1654	0.252667
1655	0.250105
1656	0.246336
1657	0.241387
1658	0.235292
1659	0.228091
1660	0.219830
1661	0.210561
1662	0.200341
1663	0.189230
1664	0.177296
1665	0.164607
1666	0.151238
1667	0.137265
1668	0.122766
1669	0.107822
1670	0.092516
1671	0.076932
1672	0.061152
1673	0.045260
1674	0.029340
1675	0.013474
1676	-0.002259
1677	-0.017778
1678	-0.033010
1679	-0.047879
1680	-0.062316
1681	-0.076255
1682	-0.089634
1683	-0.102393
1684	-0.114481
1685	-0.125847
1686	-0.136448
1687	-0.146245
1688	-0.155206
1689	-0.163300
1690	-0.170507
1691	-0.176808
1692	-0.182192
1693	-0.186652
1694	-0.190187
1695	-0.192800
1696	-0.194502
1697	-0.195304
1698	-0.195226
1699	-0.194290
1700	-0.192523
1701	-0.189956
1702	-0.186621
1703	-0.182557
1704	-0.177804
1705	-0.172405
1706	-0.166403
1707	-0.159846
1708	-0.152783
1709	-0.145261
1710	-0.137332
1711	-0.129046
1712	-0.120453
1713	-0.111605
1714	-0.102549
1715	-0.093337
1716	-0.084015
1717	-0.074630
1718	-0.065226
1719	-0.055848
1720	-0.046535
1721	-0.037327
1722	-0.028259
1723	-0.019366
1724	-0.010678
1725	-0.002225
1726	0.005969
1727	0.013879
1728	0.021487
1729	0.028775
1730	0.035727
1731	0.042333
1732	0.048583
1733	0.054470
1734	0.059989
1735	0.065139
1736	0.069919
1737	0.074332
1738	0.078381
1739	0.082072
1740	0.085411
1741	0.088407
1742	0.091068
1743	0.093406
1744	0.095430
1745	0.097152
1746	0.098585
1747	0.099740
1748	0.100629
1749	0.101264
1750	0.101657
1751	0.101820
1752	0.101763
1753	0.101497
1754	0.101031
1755	0.100375
1756	0.099537
1757	0.098524
1758	0.097343
1759	0.095999
1760	0.094498
