T	S1
1284	-0.174972
1285	-0.164305
1286	-0.152853
1287	-0.140677
1288	-0.127844
1289	-0.114422
1290	-0.100483
1291	-0.086100
1292	-0.071351
1293	-0.056311
1294	-0.041060
1295	-0.025676
1296	-0.010237
1297	0.005177
1298	0.020489
1299	0.035624
1300	0.050506
1301	0.065064
1302	0.079228
1303	0.092932
1304	0.106112
1305	0.118709
1306	0.130667
1307	0.141934
1308	0.152464
1309	0.162213
1310	0.171144
1311	0.179224
1312	0.186426
1313	0.192726
1314	0.198107
1315	0.202556
1316	0.206067
1317	0.208635
1318	0.210264
1319	0.210962
1320	0.210740
1321	0.209613
1322	0.207604
1323	0.204736
1324	0.201039
1325	0.196543
1326	0.191285
1327	0.185302
1328	0.178635
1329	0.171328
1330	0.163426
1331	0.154976
1332	0.146026
1333	0.136625
1334	0.126825
1335	0.116676
1336	0.106228
1337	0.095534
1338	0.084643
1339	0.073604
1340	0.062468
1341	0.051282
1342	0.040092
1343	0.028943
1344	0.017878
1345	0.006939
1346	-0.003834
1347	-0.014406
1348	-0.024741
1349	-0.034806
1350	-0.044571
1351	-0.054008
1352	-0.063093
1353	-0.071801
1354	-0.080112
1355	-0.088009
1356	-0.095475
1357	-0.102496
1358	-0.109062
1359	-0.115162
1360	-0.120790
1361	-0.125940
1362	-0.130608
1363	-0.134793
1364	-0.138493
1365	-0.141711
1366	-0.144448
1367	-0.146708
1368	-0.148495
1369	-0.149815
1370	-0.150675
1371	-0.151081
1372	-0.151041
1373	-0.150563
1374	-0.149657
1375	-0.148332
1376	-0.146596
1377	-0.144461
1378	-0.141935
1379	-0.139030
1380	-0.135756
1381	-0.132123
1382	-0.128143
1383	-0.123826
1384	-0.119184
1385	-0.114228
1386	-0.108971
1387	-0.103424
1388	-0.097600
1389	-0.091511
1390	-0.085172
1391	-0.078595
1392	-0.071796
1393	-0.064788
1394	-0.057589
1395	-0.050214
1396	-0.042680
1397	-0.035006
1398	-0.027209
1399	-0.019310
1400	-0.011329
1401	-0.003287
1402	0.004793
1403	0.012890
1404	0.020978
1405	0.029033
1406	0.037031
1407	0.044944
1408	0.052747
1409	0.060413
1410	0.067913
1411	0.075221
1412	0.082308
1413	0.089146
1414	0.095708
1415	0.101966
1416	0.107893
1417	0.113462
1418	0.118648
1419	0.123425
1420	0.127769
1421	0.131659
1422	0.135073
1423	0.137991
1424	0.140396
1425	0.142272
1426	0.143606
1427	0.144387
1428	0.144604
1429	0.144252
1430	0.143328
1431	0.141829
1432	0.139759
1433	0.137120
1434	0.133922
1435	0.130174
1436	0.125890
1437	0.121086
1438	0.115782
1439	0.109999
1440	0.103764
1441	0.097102
1442	0.090045
1443	0.082624
1444	0.074876
1445	0.066835
1446	0.058543
1447	0.050037
1448	0.041362
1449	0.032559
1450	0.023673
1451	0.014748
1452	0.005830
1453	-0.003037
1454	-0.011808
1455	-0.020437
1456	-0.028881
1457	-0.037097
1458	-0.045044
1459	-0.052682
1460	-0.059973
1461	-0.066880
1462	-0.073371
1463	-0.079415
1464	-0.084983
1465	-0.090050
1466	-0.094595
1467	-0.098599
1468	-0.102047
1469	-0.104927
1470	-0.107231
1471	-0.108957
1472	-0.110102
1473	-0.110672
1474	-0.110672
1475	-0.110114
1476	-0.109012
1477	-0.107385
1478	-0.105253
1479	-0.102641
1480	-0.099576
1481	-0.096090
1482	-0.092214
1483	-0.087984
1484	-0.083437
1485	-0.078612
1486	-0.073550
1487	-0.068292
1488	-0.062881
1489	-0.057359
1490	-0.051770
1491	-0.046157
1492	-0.040561
1493	-0.035025
1494	-0.029588
1495	-0.024290
1496	-0.019168
1497	-0.014256
1498	-0.009588
1499	-0.005193
1500	-0.001098
1501	0.002672
1502	0.006097
1503	0.009160
1504	0.011846
1505	0.014146
1506	0.016054
1507	0.017566
1508	0.018685
1509	0.019415
1510	0.019765
1511	0.019748
1512	0.019380
1513	0.018681
1514	0.017672
1515	0.016381
1516	0.014836
1517	0.013068
1518	0.011110
1519	0.008999
1520	0.006771
1521	0.004465
1522	0.002120
1523	-0.000222
1524	-0.002522
1525	-0.004738
1526	-0.006832
1527	-0.008764
1528	-0.010495
1529	-0.011990
1530	-0.013213
1531	-0.014133
1532	-0.014720
1533	-0.014946
1534	-0.014789
1535	-0.014228
1536	-0.013247
1537	-0.011833
1538	-0.009977
1539	-0.007674
1540	-0.004925
1541	-0.001735
1542	0.001890
1543	0.005934
1544	0.010381
1545	0.015209
1546	0.020393
1547	0.025900
1548	0.031698
1549	0.037749
1550	0.044012
1551	0.050441
1552	0.056990
1553	0.063609
1554	0.070246
1555	0.076846
1556	0.083355
1557	0.089716
1558	0.095872
1559	0.101766
1560	0.107342
1561	0.112543
1562	0.117315
1563	0.121605
1564	0.125362
1565	0.128537
1566	0.131085
1567	0.132964
1568	0.134136
1569	0.134567
1570	0.134228
1571	0.133092
1572	0.131141
1573	0.128360
1574	0.124740
1575	0.120278
1576	0.114976
1577	0.108842
1578	0.101891
1579	0.094142
1580	0.085623
1581	0.076364
1582	0.066404
1583	0.055784
1584	0.044555
1585	0.032768
1586	0.020482
1587	0.007760
1588	-0.005331
1589	-0.018722
1590	-0.032340
1591	-0.046106
1592	-0.059944
1593	-0.073773
1594	-0.087510
1595	-0.101074
1596	-0.114382
1597	-0.127351
1598	-0.139900
1599	-0.151948
1600	-0.163418
1601	-0.174234
1602	-0.184324
1603	-0.193617
1604	-0.202050
1605	-0.209562
1606	-0.216096
1607	-0.221604
1608	-0.226039
1609	-0.229363
1610	-0.231544
1611	-0.232556
1612	-0.232381
1613	-0.231005
1614	-0.228425
1615	-0.224642
1616	-0.219666
1617	-0.213514
1618	-0.206209
1619	-0.197782
1620	-0.188270
1621	-0.177718
1622	-0.166176
1623	-0.153701
1624	-0.140356
1625	-0.126208
1626	-0.111330
1627	-0.095800
1628	-0.079699
1629	-0.063112
1630	-0.046127
1631	-0.028836
1632	-0.011330
1633	0.006296
1634	0.023948
1635	0.041529
1636	0.058946
1637	0.076105
1638	0.092912
1639	0.109279
1640	0.125116
1641	0.140340
1642	0.154869
1643	0.168627
1644	0.181542
1645	0.193546
1646	0.204577
1647	0.214580
1648	0.223504
1649	0.231305
1650	0.237947
1651	0.243399
1652	0.247638
1653	0.250647
1654	0.252417
1655	0.252945
1656	0.252237
1657	0.250303
1658	0.247163
1659	0.242841
1660	0.237369
1661	0.230785
1662	0.223132
1663	0.214460
1664	0.204823
1665	0.194280
1666	0.182895
1667	0.170737
1668	0.157875
1669	0.144385
1670	0.130344
1671	0.115830
1672	0.100924
1673	0.085708
1674	0.070264
1675	0.054675
1676	0.039022
1677	0.023386
1678	0.007847
1679	-0.007517
1680	-0.022631
1681	-0.037422
1682	-0.051820
1683	-0.065760
1684	-0.079178
1685	-0.092017
1686	-0.104223
1687	-0.115746
1688	-0.126541
1689	-0.136570
1690	-0.145798
1691	-0.154195
1692	-0.161738
1693	-0.168407
1694	-0.174191
1695	-0.179079
1696	-0.183070
1697	-0.186166
1698	-0.188372
1699	-0.189702
1700	-0.190171
1701	-0.189799
1702	-0.188611
1703	-0.186635
1704	-0.183903
1705	-0.180449
1706	-0.176312
1707	-0.171531
1708	-0.166149
1709	-0.160211
1710	-0.153761
1711	-0.146846
1712	-0.139516
1713	-0.131817
1714	-0.123798
1715	-0.115507
1716	-0.106992
1717	-0.098300
1718	-0.089477
1719	-0.080567
1720	-0.071614
1721	-0.062660
1722	-0.053742
1723	-0.044900
1724	-0.036167
1725	-0.027577
1726	-0.019161
1727	-0.010944
1728	-0.002954
1729	0.004789
1730	0.012263
1731	0.019453
1732	0.026343
1733	0.032921
1734	0.039178
1735	0.045107
1736	0.050702
1737	0.055962
1738	0.060884
1739	0.065471
1740	0.069724
1741	0.073648
1742	0.077249
1743	0.080534
1744	0.083510
1745	0.086186
1746	0.088571
1747	0.090675
1748	0.092507
1749	0.094080
1750	0.095401
1751	0.096483
1752	0.097333
1753	0.097963
1754	0.098381
1755	0.098596
1756	0.098615
1757	0.098446
1758	0.098094
