T	S1
1698	-0.187742
1699	-0.189212
1700	-0.189821
1701	-0.189588
1702	-0.188537
1703	-0.186694
1704	-0.184092
1705	-0.180765
1706	-0.176749
1707	-0.172085
1708	-0.166815
1709	-0.160982
1710	-0.154632
1711	-0.147812
1712	-0.140568
1713	-0.132950
1714	-0.125004
1715	-0.116780
1716	-0.108325
1717	-0.099686
1718	-0.090909
1719	-0.082038
1720	-0.073118
1721	-0.064188
1722	-0.055290
1723	-0.046460
1724	-0.037734
1725	-0.029145
1726	-0.020723
1727	-0.012496
1728	-0.004490
1729	0.003273
1730	0.010773
1731	0.017992
1732	0.024915
1733	0.031529
1734	0.037826
1735	0.043798
1736	0.049439
1737	0.054746
1738	0.059718
1739	0.064356
1740	0.068662
1741	0.072641
1742	0.076298
1743	0.079638
1744	0.082671
1745	0.085404
1746	0.087846
1747	0.090008
1748	0.091898
1749	0.093528
1750	0.094906
1751	0.096044
1752	0.096951
1753	0.097637
1754	0.098110
1755	0.098380
1756	0.098453
