T	S1
0	0.234240
1	0.225053
2	0.214744
3	0.203368
4	0.190988
5	0.177672
6	0.163493
7	0.148528
8	0.132861
9	0.116576
10	0.099764
11	0.082517
12	0.064928
13	0.047095
14	0.029113
15	0.011080
16	-0.006907
17	-0.024751
18	-0.042359
19	-0.059636
20	-0.076492
21	-0.092841
22	-0.108597
23	-0.123682
24	-0.328533
25	-0.309925
26	0.126943
27	-0.202433
28	-0.460840
29	0.004529
30	-0.058110
31	-0.506265
32	-0.178581
33	0.044772
34	-0.438382
35	-0.365308
36	0.064037
37	-0.286063
38	-0.494212
39	-0.010046
40	-0.104633
41	-0.520967
42	-0.151331
43	0.043491
44	-0.434000
45	-0.307116
46	0.110485
47	-0.258789
48	-0.416907
49	0.079552
50	-0.049306
51	-0.434042
52	-0.029639
53	0.130422
54	-0.342559
55	-0.168380
56	0.228213
57	-0.163361
58	-0.276584
59	0.221432
60	0.052515
61	-0.304448
62	0.124330
63	0.241202
64	-0.230497
65	-0.017515
66	0.347848
67	-0.069641
68	-0.143690
69	0.345362
70	0.131597
71	-0.200546
72	0.243526
73	0.311041
74	-0.160334
75	0.085277
76	0.412406
77	-0.031137
78	-0.068515
79	0.404907
80	0.145866
81	-0.160444
82	0.294035
83	0.310861
84	-0.156638
85	0.119715
86	0.406487
87	-0.058488
88	-0.057511
89	0.398151
90	0.098067
91	-0.177462
92	0.286424
93	0.255424
94	-0.201124
95	0.107144
96	0.354823
97	-0.124011
98	-0.080825
99	0.357273
100	0.022585
101	-0.215920
102	0.257523
103	0.182854
104	-0.255179
105	0.086180
106	0.296298
107	-0.189063
108	-0.100806
109	0.319140
110	-0.044621
111	-0.241598
112	0.239809
113	0.124112
114	-0.290053
115	0.083076
116	0.255108
117	-0.231875
118	-0.098630
119	0.300088
120	-0.089654
121	-0.243640
122	0.241382
123	0.084977
124	0.307646
125	0.138175
126	-0.360705
127	-0.596240
128	0.336661
129	0.843065
130	-0.260579
131	-0.855796
132	0.070915
133	0.582134
134	0.137928
135	-0.190454
136	-0.400072
137	-0.282084
138	0.534906
139	0.581435
140	-0.607431
141	-0.763365
142	0.420149
143	0.627410
144	-0.184799
145	-0.433517
146	-0.259094
147	0.022047
148	0.526788
149	0.206068
150	-0.821298
151	-0.508995
152	0.699412
153	0.461591
154	-0.559222
155	-0.507754
156	0.009223
157	0.214439
158	0.324945
159	-0.160674
160	-0.836296
161	-0.163006
162	0.828329
163	0.137297
164	-0.853760
165	-0.372643
166	0.321679
167	0.240806
168	0.014383
169	-0.391158
170	-0.642535
171	0.181948
172	0.780055
173	-0.237089
174	-0.958389
175	-0.053325
176	0.581664
177	0.101432
178	-0.285638
179	-0.404337
180	-0.299891
181	0.430227
182	0.579620
183	-0.542344
184	-0.829805
185	0.358325
186	0.701829
187	-0.156867
188	-0.467468
189	-0.198447
190	0.075622
191	0.509095
192	0.291748
193	-0.690038
194	-0.507736
195	0.731920
196	0.631851
197	-0.455476
198	-0.468658
199	0.150542
200	0.352252
201	0.395794
202	0.004307
203	-0.646022
204	-0.096560
205	0.946733
206	0.381314
207	-0.702422
208	-0.284968
209	0.520935
210	0.432669
211	0.132434
212	-0.192507
213	-0.433936
214	0.275610
215	0.937606
216	0.023283
217	-0.815903
218	0.033886
219	0.789786
220	0.289953
221	-0.183807
222	-0.232128
223	-0.125086
224	0.499921
225	0.716842
226	-0.329128
227	-0.751414
228	0.398725
229	0.870381
230	-0.026698
231	-0.435893
232	-0.097549
233	0.179559
234	0.516197
