T	S1
623	-0.055899
624	-0.048472
625	-0.040837
626	-0.033009
627	-0.025003
628	-0.016836
629	-0.008526
630	-0.000090
631	0.008452
632	0.017081
633	0.025774
634	0.034511
635	0.043266
636	0.052017
637	0.060736
638	0.069399
639	0.077976
640	0.086441
641	0.094762
642	0.102909
643	0.110852
644	0.118559
645	0.125996
646	0.133132
647	0.139932
648	0.146365
649	0.152396
650	0.157993
651	0.163124
652	0.167756
653	0.171859
654	0.175402
655	0.178358
656	0.180699
657	0.182399
658	0.183436
659	0.183789
660	0.183437
661	0.182367
662	0.180564
663	0.178018
664	0.174723
665	0.170674
666	0.165872
667	0.160320
668	0.154027
669	0.147002
670	0.139262
671	0.130826
672	0.121717
673	0.111963
674	0.101595
675	0.090647
676	0.079160
677	0.067176
678	0.054742
679	0.041906
680	0.028723
681	0.015248
682	0.001541
683	-0.012339
684	-0.026327
685	-0.040358
686	-0.054366
687	-0.068283
688	-0.082040
689	-0.095568
690	-0.108798
691	-0.121662
692	-0.134092
693	-0.146022
694	-0.157386
695	-0.168122
696	-0.178170
697	-0.187472
698	-0.195974
699	-0.203627
700	-0.210382
701	-0.216199
702	-0.221039
703	-0.224871
704	-0.227666
705	-0.229403
706	-0.230064
707	-0.229641
708	-0.228127
709	-0.225525
710	-0.221841
711	-0.217088
712	-0.211288
713	-0.204463
714	-0.196647
715	-0.187876
716	-0.178193
717	-0.167645
718	-0.156286
719	-0.144173
720	-0.131370
721	-0.117942
722	-0.103960
723	-0.089497
724	-0.074630
725	-0.059439
726	-0.044003
727	-0.028407
728	-0.012732
729	0.002937
730	0.018515
731	0.033919
732	0.049068
733	0.063879
734	0.078275
735	0.092179
736	0.105518
737	0.118222
738	0.130226
739	0.141467
740	0.151890
741	0.161443
742	0.170079
743	0.177759
744	0.184446
745	0.190114
746	0.194739
747	0.198306
748	0.200805
749	0.202234
750	0.202596
751	0.201902
752	0.200168
753	0.197416
754	0.193676
755	0.188982
756	0.183375
757	0.176899
758	0.169606
759	0.161549
760	0.152789
761	0.143389
762	0.133414
763	0.122933
764	0.112018
765	0.100743
766	0.089181
767	0.077408
768	0.065501
769	0.053534
770	0.041582
771	0.029720
772	0.018018
773	0.006547
774	-0.004627
775	-0.015440
776	-0.025831
777	-0.035744
778	-0.045127
779	-0.053931
780	-0.062116
781	-0.069642
782	-0.076477
783	-0.082596
784	-0.087976
785	-0.092602
786	-0.096465
787	-0.099561
788	-0.101891
789	-0.103464
790	-0.104291
791	-0.104392
792	-0.103789
793	-0.102512
794	-0.100592
795	-0.098068
796	-0.094980
797	-0.091373
798	-0.087296
799	-0.082798
