T	S1
182	0.170148
183	0.694844
184	0.799713
185	0.443061
186	-0.168968
187	-0.693228
188	-0.833762
189	-0.500729
190	0.141065
191	0.760007
192	1.034893
193	0.826625
194	0.252496
195	-0.376734
196	-0.723251
197	-0.603000
198	-0.084093
199	0.549883
200	0.951993
201	0.898063
202	0.407103
203	-0.268439
204	-0.777393
205	-0.857445
206	-0.475147
207	0.156570
208	0.692759
209	0.841440
210	0.520157
211	-0.099729
212	-0.684725
213	-0.917790
214	-0.668193
215	-0.061694
216	0.586521
217	0.940270
218	0.821990
219	0.307389
220	-0.315539
221	-0.701156
222	-0.631690
223	-0.134249
224	0.533315
225	1.020137
226	1.069940
227	0.658068
228	0.004581
229	-0.543581
230	-0.698292
231	-0.384349
232	0.220493
233	0.780993
234	0.984284
235	0.707792
236	0.085302
237	-0.564214
238	-0.906927
239	-0.772450
240	-0.244664
241	0.383557
242	0.767453
243	0.695190
244	0.201438
245	-0.451134
246	-0.912517
247	-0.932867
248	-0.496468
249	0.169590
250	0.716670
251	0.860871
252	0.534612
253	-0.077630
254	-0.638547
255	-0.839044
256	-0.564153
257	0.045028
258	0.666558
259	0.969769
260	0.792121
261	0.226135
262	-0.430163
263	-0.832735
264	-0.775577
265	-0.300778
266	0.324324
267	0.750652
268	0.734708
269	0.269403
270	-0.411684
271	-0.958894
272	-1.093245
273	-0.755383
274	-0.136982
275	0.422199
276	0.616478
277	0.338087
278	-0.265043
279	-0.868490
280	-1.145125
281	-0.940439
282	-0.355513
283	0.306790
284	0.703609
285	0.635256
286	0.151691
287	-0.474674
288	-0.895266
289	-0.872406
290	-0.406944
291	0.261864
292	0.784188
293	0.886741
294	0.518980
295	-0.119862
296	-0.687395
297	-0.881261
298	-0.600809
299	-0.000704
300	-0.024749
301	-0.038293
302	-0.051445
303	-0.063346
304	-0.073169
305	-0.080153
306	-0.083633
307	-0.083066
308	-0.078049
309	-0.068341
310	-0.053870
311	-0.034739
312	-0.011223
313	0.016236
314	0.047047
315	0.080483
316	0.115713
317	0.151822
318	0.187849
319	0.222812
320	0.255751
321	0.285751
322	0.311980
323	0.333715
324	0.350366
325	0.361498
326	0.366843
327	0.366309
328	0.359985
329	0.348134
330	0.331182
331	0.309707
332	0.284414
333	0.256110
334	0.225676
335	0.194035
336	0.162119
337	0.130838
338	0.101044
339	0.073506
340	0.048881
341	0.027691
342	0.010309
343	-0.003055
344	-0.012362
345	-0.017736
346	-0.019465
347	-0.017984
348	-0.013858
349	-0.007759
350	-0.000438
351	0.007301
352	0.014639
353	0.020768
354	0.024928
355	0.026434
356	0.024704
357	0.019285
358	0.009868
359	-0.003694
360	-0.021381
361	-0.043002
362	-0.068202
363	-0.096472
364	-0.127163
365	-0.159511
366	-0.192659
367	-0.225690
368	-0.257656
369	-0.287614
370	-0.314654
371	-0.337937
372	-0.356719
373	-0.370383
374	-0.378457
375	-0.380633
376	-0.376777
377	-0.366936
378	-0.351335
379	-0.330374
380	-0.304608
381	-0.274735
382	-0.241567
383	-0.206007
384	-0.169013
385	-0.131571
386	-0.094658
387	-0.059209
388	-0.026087
389	0.003946
390	0.030253
391	0.052346
392	0.069898
393	0.082751
394	0.090923
395	0.094601
396	0.094133
397	0.090015
398	0.082865
399	0.073405
400	0.062428
401	0.050767
402	0.039266
403	0.028745
404	0.019968
405	0.013617
406	0.010262
407	0.010340
408	0.014139
409	0.021787
410	0.033243
411	0.048303
412	0.066601
413	0.087626
414	0.110740
415	0.135199
416	0.160180
417	0.184815
418	0.208217
419	0.229517
420	0.168742
421	0.164601
422	0.159700
423	0.154090
424	0.147826
425	0.140966
426	0.133570
427	0.125701
428	0.117423
429	0.108802
430	0.099903
431	0.090795
432	0.081542
433	0.072211
434	0.062866
435	0.053569
436	0.044382
437	0.035363
438	0.026567
439	0.018046
440	0.009850
441	0.002022
442	-0.005397
443	-0.012369
444	-0.018864
445	-0.024854
446	-0.030316
447	-0.035234
448	-0.039595
449	-0.043391
450	-0.046618
451	-0.049281
452	-0.051384
453	-0.052939
454	-0.053963
455	-0.054473
456	-0.054495
457	-0.054055
458	-0.053184
459	-0.051915
460	-0.050285
461	-0.048332
462	-0.046096
463	-0.043620
464	-0.040945
465	-0.038118
466	-0.035180
467	-0.032178
468	-0.029153
469	-0.026150
470	-0.023210
471	-0.020373
472	-0.017677
473	-0.015159
474	-0.012851
475	-0.010786
476	-0.008991
477	-0.007489
478	-0.006303
479	-0.005450
480	-0.004944
481	-0.004794
482	-0.005006
483	-0.005583
484	-0.006523
485	-0.007821
486	-0.009466
487	-0.011445
488	-0.013742
489	-0.016337
490	-0.019206
491	-0.022322
492	-0.025656
493	-0.029178
494	-0.032851
495	-0.036641
496	-0.040511
497	-0.044420
498	-0.048330
499	-0.052199
500	-0.055987
501	-0.059654
502	-0.063158
503	-0.066461
504	-0.069524
505	-0.072310
506	-0.074784
507	-0.076912
508	-0.078663
509	-0.080010
510	-0.080926
511	-0.081388
512	-0.081378
513	-0.080879
514	-0.079880
515	-0.078370
516	-0.076345
517	-0.073804
518	-0.070750
519	-0.067187
520	-0.063127
521	-0.058583
522	-0.053573
523	-0.048116
524	-0.042239
525	-0.035967
526	-0.029331
527	-0.022365
528	-0.015104
529	-0.007586
530	0.000149
531	0.008058
532	0.016100
533	0.024229
534	0.032401
535	0.040568
536	0.048686
537	0.056708
538	0.064589
539	0.072284
540	0.079749
541	0.086941
542	0.093820
543	0.100345
544	0.106480
545	0.112190
546	0.117443
547	0.122208
548	0.126459
549	0.130173
550	0.133327
551	0.135905
552	0.137893
553	0.139280
554	0.140058
555	0.140223
556	0.139775
557	0.138716
558	0.137053
559	0.134794
560	0.131952
561	0.128541
562	0.124581
563	0.120091
564	0.115095
565	0.109618
566	0.103688
567	0.097334
568	0.090588
569	0.083482
570	0.076050
571	0.068327
572	0.060350
573	0.052153
574	0.043775
575	0.035251
576	0.026618
577	0.017914
578	0.009174
579	0.000433
580	-0.008274
581	-0.016913
582	-0.025453
583	-0.033861
584	-0.042108
585	-0.050165
586	-0.058006
587	-0.065605
588	-0.072939
589	-0.079985
590	-0.086724
591	-0.093138
592	-0.099209
593	-0.104922
594	-0.110265
595	-0.115225
596	-0.119793
597	-0.123960
598	-0.127719
599	-0.131065
600	-0.133992
601	-0.136498
602	-0.138582
603	-0.140241
604	-0.141477
605	-0.142290
606	-0.142682
607	-0.142655
608	-0.142213
609	-0.141360
610	-0.140099
611	-0.138436
612	-0.136375
613	-0.133922
614	-0.131084
615	-0.127866
616	-0.124275
617	-0.120317
618	-0.116001
619	-0.111333
620	-0.106322
621	-0.100976
622	-0.095303
623	-0.089314
624	-0.083018
625	-0.076425
626	-0.069547
627	-0.062395
628	-0.054983
629	-0.047324
630	-0.039433
631	-0.031325
632	-0.023018
633	-0.014528
634	-0.005876
635	0.002919
636	0.011835
637	0.020849
638	0.029936
639	0.039071
640	0.048227
641	0.057376
642	0.066488
643	0.075533
644	0.084478
645	0.093292
646	0.101939
647	0.110386
648	0.118597
649	0.126535
650	0.134165
651	0.141450
652	0.148354
653	0.154839
654	0.160870
655	0.166411
656	0.171428
657	0.175887
658	0.179756
659	0.183003
660	0.185601
661	0.187521
662	0.188740
663	0.189235
664	0.188987
665	0.187979
666	0.186198
667	0.183634
668	0.180280
669	0.176135
670	0.171199
671	0.165478
672	0.158980
673	0.151719
674	0.143713
675	0.134984
676	0.125557
677	0.115463
678	0.104736
679	0.093416
680	0.081544
681	0.069167
682	0.056334
683	0.043100
684	0.029520
685	0.015654
686	0.001565
687	-0.012683
688	-0.027024
689	-0.041390
690	-0.055709
691	-0.069913
692	-0.083931
693	-0.097690
694	-0.111120
695	-0.124150
696	-0.136713
697	-0.148740
698	-0.160165
699	-0.170926
700	-0.180963
701	-0.190217
702	-0.198637
703	-0.206172
704	-0.212777
705	-0.218411
706	-0.223040
707	-0.226632
708	-0.229163
709	-0.230613
710	-0.230969
711	-0.230224
712	-0.228376
713	-0.225429
714	-0.221396
715	-0.216292
716	-0.210142
717	-0.202973
718	-0.194822
719	-0.185729
720	-0.175741
721	-0.164908
722	-0.153287
723	-0.140940
724	-0.127931
725	-0.114330
726	-0.100211
727	-0.085647
728	-0.070719
729	-0.055507
730	-0.040093
731	-0.024560
732	-0.008993
733	0.006524
734	0.021908
735	0.037075
736	0.051945
737	0.066437
738	0.080475
739	0.093985
740	0.106896
741	0.119141
742	0.130657
743	0.141387
744	0.151278
745	0.160281
746	0.168355
747	0.175464
748	0.181577
749	0.186670
750	0.190726
751	0.193734
752	0.195689
753	0.196594
754	0.196455
755	0.195288
756	0.193115
757	0.189961
758	0.185859
759	0.180848
760	0.174972
761	0.168279
762	0.160822
763	0.152658
764	0.143849
765	0.134459
766	0.124556
767	0.114209
768	0.103490
769	0.092472
770	0.081230
771	0.069836
772	0.058366
773	0.046893
774	0.035490
775	0.024226
776	0.013171
777	0.002391
778	-0.008051
779	-0.018097
780	-0.027690
781	-0.036779
782	-0.045316
783	-0.053261
784	-0.060574
785	-0.067226
786	-0.073189
787	-0.078442
788	-0.082971
789	-0.086764
790	-0.089820
791	-0.092138
792	-0.093728
793	-0.094600
794	-0.094774
795	-0.094271
796	-0.093121
797	-0.091356
798	-0.089011
799	-0.086128
800	-0.082750
801	-0.078925
802	-0.074703
803	-0.070135
804	-0.065276
805	-0.060181
806	-0.054907
807	-0.049510
808	-0.044047
809	-0.038574
810	-0.033147
811	-0.027820
812	-0.022645
813	-0.017671
814	-0.012947
815	-0.008516
816	-0.004420
817	-0.000695
818	0.002625
819	0.005511
820	0.007938
821	0.009887
822	0.011341
823	0.012291
824	0.012732
825	0.012662
826	0.012086
827	0.011014
828	0.009459
829	0.007441
830	0.004983
831	0.002113
832	-0.001139
833	-0.004736
834	-0.008640
835	-0.012808
836	-0.017196
837	-0.021756
838	-0.026439
839	-0.031195
840	-0.035971
841	-0.040714
842	-0.045372
843	-0.049891
844	-0.054220
845	-0.058306
846	-0.062101
847	-0.065556
848	-0.068626
849	-0.071267
850	-0.073441
851	-0.075109
852	-0.076241
853	-0.076806
854	-0.076780
855	-0.076144
856	-0.074882
857	-0.072984
858	-0.070443
859	-0.067260
860	-0.063440
861	-0.058991
862	-0.053928
863	-0.048272
864	-0.042046
865	-0.035280
866	-0.028009
867	-0.020269
868	-0.012103
869	-0.003557
870	0.005319
871	0.014473
872	0.023850
873	0.033393
874	0.043040
875	0.052732
876	0.062406
877	0.071999
878	0.081448
879	0.090689
880	0.099661
881	0.108301
882	0.116550
883	0.124350
884	0.131646
885	0.138385
886	0.144516
887	0.149994
888	0.154777
889	0.158825
890	0.162105
891	0.164588
892	0.166249
893	0.167067
894	0.167029
895	0.166126
896	0.164353
897	0.161711
898	0.158207
899	0.153854
900	0.148667
901	0.142670
902	0.135888
903	0.128355
904	0.120106
905	0.111182
906	0.101628
907	0.091492
908	0.080826
909	0.069685
910	0.058126
911	0.046210
912	0.033999
913	0.021556
914	0.008946
915	-0.003765
916	-0.016512
917	-0.029228
918	-0.041847
919	-0.054307
920	-0.066541
921	-0.078490
922	-0.090093
923	-0.101291
924	-0.112031
925	-0.122259
926	-0.131927
927	-0.140989
928	-0.149404
929	-0.157132
930	-0.164139
931	-0.170397
932	-0.175879
933	-0.180563
934	-0.184434
935	-0.187477
936	-0.189686
937	-0.191057
938	-0.191591
939	-0.191291
940	-0.190169
941	-0.188236
942	-0.185511
943	-0.182013
944	-0.177767
945	-0.172801
946	-0.167145
947	-0.160832
948	-0.153900
949	-0.146385
950	-0.138329
951	-0.129773
952	-0.120761
953	-0.111338
954	-0.101550
955	-0.091443
956	-0.081063
957	-0.070459
958	-0.059677
959	-0.048762
960	-0.037762
961	-0.026722
962	-0.015685
963	-0.004695
964	0.006208
965	0.016981
966	0.027588
967	0.037991
968	0.048156
969	0.058049
970	0.067640
971	0.076900
972	0.085801
973	0.094320
974	0.102433
975	0.110121
976	0.117365
977	0.124148
978	0.130456
979	0.136277
980	0.141601
981	0.146419
982	0.150723
983	0.154508
984	0.157771
985	0.160510
986	0.162723
987	0.164411
988	0.165575
989	0.166218
990	0.166344
991	0.165958
992	0.165066
993	0.163673
994	0.161787
995	0.159416
996	0.156569
997	0.153255
998	0.149484
999	0.145267
1000	0.140615
1001	0.135541
1002	0.130056
1003	0.124174
1004	0.117908
1005	0.111274
1006	0.104286
1007	0.096961
1008	0.089315
1009	0.081366
1010	0.073133
1011	0.064635
1012	0.055892
1013	0.046927
1014	0.037761
1015	0.028417
1016	0.018921
1017	0.009298
1018	-0.000425
1019	-0.010221
1020	-0.020062
1021	-0.029916
1022	-0.039754
1023	-0.049544
1024	-0.059253
1025	-0.068848
1026	-0.078295
1027	-0.087560
1028	-0.096608
1029	-0.105403
1030	-0.113911
1031	-0.122094
1032	-0.129919
1033	-0.137350
1034	-0.144352
1035	-0.150893
1036	-0.156938
1037	-0.162456
1038	-0.167417
1039	-0.171791
1040	-0.175552
1041	-0.178674
1042	-0.181134
1043	-0.182911
1044	-0.183987
1045	-0.184347
1046	-0.183977
1047	-0.182869
1048	-0.181016
1049	-0.178416
1050	-0.175068
1051	-0.170978
1052	-0.166152
1053	-0.160604
1054	-0.154347
1055	-0.147401
1056	-0.139790
1057	-0.131539
1058	-0.122680
1059	-0.113245
1060	-0.103273
1061	-0.092805
1062	-0.081883
1063	-0.070555
1064	-0.058871
1065	-0.046883
1066	-0.034645
1067	-0.022214
1068	-0.009649
1069	0.002991
1070	0.015646
1071	0.028253
1072	0.040752
1073	0.053079
1074	0.065173
1075	0.076974
1076	0.088421
1077	0.099456
1078	0.110022
1079	0.120066
1080	0.129535
1081	0.138379
1082	0.146554
1083	0.154016
1084	0.160727
1085	0.166652
1086	0.171762
1087	0.176030
1088	0.179435
1089	0.181961
1090	0.183596
1091	0.184335
1092	0.184176
1093	0.183123
1094	0.181187
1095	0.178380
1096	0.174723
1097	0.170239
1098	0.164960
1099	0.158917
1100	0.152150
1101	0.144702
1102	0.136618
1103	0.127949
1104	0.118748
1105	0.109072
1106	0.098979
1107	0.088532
1108	0.077793
1109	0.066827
1110	0.055699
1111	0.044475
1112	0.033222
1113	0.022005
1114	0.010889
1115	-0.000061
1116	-0.010784
1117	-0.021219
1118	-0.031309
1119	-0.040998
1120	-0.050236
1121	-0.058973
1122	-0.067165
1123	-0.074772
1124	-0.081758
1125	-0.088092
1126	-0.093748
1127	-0.098703
1128	-0.102942
1129	-0.106454
1130	-0.109232
1131	-0.111275
1132	-0.112588
1133	-0.113181
1134	-0.113067
1135	-0.112267
1136	-0.110805
1137	-0.108708
1138	-0.106011
1139	-0.102749
1140	-0.098964
1141	-0.094699
1142	-0.090000
1143	-0.084917
1144	-0.079502
1145	-0.073807
1146	-0.067888
1147	-0.061799
1148	-0.055597
1149	-0.049338
1150	-0.043076
1151	-0.036868
1152	-0.030765
1153	-0.024820
1154	-0.019082
1155	-0.013598
1156	-0.008412
1157	-0.003565
1158	0.000905
1159	0.004966
1160	0.008588
1161	0.011746
1162	0.014419
1163	0.016592
1164	0.018254
1165	0.019398
1166	0.020024
1167	0.020134
1168	0.019738
1169	0.018849
1170	0.017485
1171	0.015669
1172	0.013426
1173	0.010790
1174	0.007793
1175	0.004475
1176	0.000877
1177	-0.002956
1178	-0.006978
1179	-0.011139
1180	-0.015388
1181	-0.019674
1182	-0.023944
1183	-0.028144
1184	-0.032221
1185	-0.036123
1186	-0.039798
1187	-0.043197
1188	-0.046269
1189	-0.048971
1190	-0.051258
1191	-0.053091
1192	-0.054432
1193	-0.055249
1194	-0.055513
1195	-0.055200
1196	-0.054290
1197	-0.052768
1198	-0.050624
1199	-0.047855
1200	-0.044461
1201	-0.040447
1202	-0.035825
1203	-0.030612
1204	-0.024830
1205	-0.018506
1206	-0.011673
1207	-0.004366
1208	0.003372
1209	0.011495
1210	0.019954
1211	0.028695
1212	0.037661
1213	0.046792
1214	0.056027
1215	0.065300
1216	0.074547
1217	0.083699
1218	0.092689
1219	0.101449
1220	0.109911
1221	0.118010
1222	0.125679
1223	0.132856
1224	0.139478
1225	0.145488
1226	0.150831
1227	0.155454
1228	0.159311
1229	0.162360
1230	0.164560
1231	0.165881
1232	0.166294
1233	0.165777
1234	0.164315
1235	0.161897
1236	0.158520
1237	0.154186
1238	0.148903
1239	0.142688
1240	0.135560
1241	0.127548
1242	0.118684
1243	0.109008
1244	0.098565
1245	0.087405
1246	0.075583
1247	0.063158
1248	0.050196
1249	0.036763
1250	0.022933
1251	0.008780
1252	-0.005620
1253	-0.020185
1254	-0.034836
1255	-0.049490
1256	-0.064064
1257	-0.078475
1258	-0.092641
1259	-0.106481
1260	-0.119914
1261	-0.132863
1262	-0.145253
1263	-0.157012
1264	-0.168070
1265	-0.178364
1266	-0.187831
1267	-0.196417
1268	-0.204071
1269	-0.210747
1270	-0.216405
1271	-0.221012
1272	-0.224540
1273	-0.226967
1274	-0.228277
1275	-0.228462
1276	-0.227519
1277	-0.225453
1278	-0.222274
1279	-0.217999
1280	-0.212650
1281	-0.206257
1282	-0.198854
1283	-0.190482
1284	-0.181187
1285	-0.171018
1286	-0.160032
1287	-0.148288
1288	-0.135848
1289	-0.122782
1290	-0.109157
1291	-0.095047
1292	-0.080526
1293	-0.065671
1294	-0.050560
1295	-0.035270
1296	-0.019881
1297	-0.004471
1298	0.010883
1299	0.026103
1300	0.041115
1301	0.055846
1302	0.070224
1303	0.084181
1304	0.097653
1305	0.110579
1306	0.122900
1307	0.134563
1308	0.145517
1309	0.155720
1310	0.165129
1311	0.173710
1312	0.181432
1313	0.188269
1314	0.194202
1315	0.199214
1316	0.203296
1317	0.206441
1318	0.208650
1319	0.209928
1320	0.210283
1321	0.209729
1322	0.208284
1323	0.205970
1324	0.202814
1325	0.198845
1326	0.194097
1327	0.188604
1328	0.182408
1329	0.175548
1330	0.168070
1331	0.160017
1332	0.151439
1333	0.142382
1334	0.132898
1335	0.123035
1336	0.112844
1337	0.102375
1338	0.091680
1339	0.080807
1340	0.069805
1341	0.058723
1342	0.047608
1343	0.036503
1344	0.025455
1345	0.014503
1346	0.003689
1347	-0.006949
1348	-0.017377
1349	-0.027559
1350	-0.037465
1351	-0.047067
1352	-0.056336
1353	-0.065249
1354	-0.073785
1355	-0.081923
1356	-0.089647
1357	-0.096942
1358	-0.103794
1359	-0.110194
1360	-0.116132
1361	-0.121602
1362	-0.126600
1363	-0.131121
1364	-0.135165
1365	-0.138731
1366	-0.141820
1367	-0.144435
1368	-0.146579
1369	-0.148257
1370	-0.149475
1371	-0.150238
1372	-0.150553
1373	-0.150429
1374	-0.149872
1375	-0.148891
1376	-0.147496
1377	-0.145695
1378	-0.143497
1379	-0.140913
1380	-0.137952
1381	-0.134624
1382	-0.130939
1383	-0.126909
1384	-0.122543
1385	-0.117854
1386	-0.112851
1387	-0.107547
1388	-0.101953
1389	-0.096082
1390	-0.089947
1391	-0.083560
1392	-0.076937
1393	-0.070091
1394	-0.063037
1395	-0.055792
1396	-0.048372
1397	-0.040795
1398	-0.033078
1399	-0.025241
1400	-0.017304
1401	-0.009288
1402	-0.001215
1403	0.006893
1404	0.015011
1405	0.023116
1406	0.031183
1407	0.039185
1408	0.047096
1409	0.054888
1410	0.062535
1411	0.070008
1412	0.077279
1413	0.084320
1414	0.091102
1415	0.097597
1416	0.103778
1417	0.109617
1418	0.115087
1419	0.120164
1420	0.124821
1421	0.129035
1422	0.132785
1423	0.136050
1424	0.138809
1425	0.141048
1426	0.142749
1427	0.143902
1428	0.144494
1429	0.144519
1430	0.143970
1431	0.142846
1432	0.141146
1433	0.138873
1434	0.136033
1435	0.132634
1436	0.128690
1437	0.124214
1438	0.119224
1439	0.113741
1440	0.107788
1441	0.101392
1442	0.094581
1443	0.087387
1444	0.079842
1445	0.071984
1446	0.063850
1447	0.055480
1448	0.046915
1449	0.038196
1450	0.029369
1451	0.020478
1452	0.011566
1453	0.002681
1454	-0.006134
1455	-0.014833
1456	-0.023372
1457	-0.031707
1458	-0.039797
1459	-0.047600
1460	-0.055077
1461	-0.062191
1462	-0.068908
1463	-0.075195
1464	-0.081023
1465	-0.086364
1466	-0.091196
1467	-0.095498
1468	-0.099252
1469	-0.102447
1470	-0.105071
1471	-0.107120
1472	-0.108591
1473	-0.109485
1474	-0.109807
1475	-0.109568
1476	-0.108779
1477	-0.107456
1478	-0.105619
1479	-0.103292
1480	-0.100499
1481	-0.097270
1482	-0.093637
1483	-0.089634
1484	-0.085296
1485	-0.080662
1486	-0.075771
1487	-0.070665
1488	-0.065386
1489	-0.059975
1490	-0.054477
1491	-0.048934
1492	-0.043388
1493	-0.037882
1494	-0.032456
1495	-0.027150
1496	-0.022001
1497	-0.017047
1498	-0.012319
1499	-0.007850
1500	-0.003668
1501	0.000202
1502	0.003737
1503	0.006920
1504	0.009733
1505	0.012166
1506	0.014211
1507	0.015863
1508	0.017122
1509	0.017992
1510	0.018479
1511	0.018596
1512	0.018355
1513	0.017776
1514	0.016879
1515	0.015690
1516	0.014236
1517	0.012547
1518	0.010655
1519	0.008596
1520	0.006406
1521	0.004123
1522	0.001786
1523	-0.000564
1524	-0.002887
1525	-0.005143
1526	-0.007290
1527	-0.009289
1528	-0.011102
1529	-0.012692
1530	-0.014022
1531	-0.015060
1532	-0.015774
1533	-0.016136
1534	-0.016121
1535	-0.015707
1536	-0.014877
1537	-0.013614
1538	-0.011910
1539	-0.009757
1540	-0.007154
1541	-0.004103
1542	-0.000610
1543	0.003313
1544	0.007650
1545	0.012383
1546	0.017485
1547	0.022930
1548	0.028683
1549	0.034710
1550	0.040970
1551	0.047420
1552	0.054013
1553	0.060701
1554	0.067432
1555	0.074153
1556	0.080808
1557	0.087342
1558	0.093697
1559	0.099817
1560	0.105643
1561	0.111119
1562	0.116190
1563	0.120800
1564	0.124899
1565	0.128436
1566	0.131363
1567	0.133637
1568	0.135218
1569	0.136068
1570	0.136157
1571	0.135456
1572	0.133944
1573	0.131602
1574	0.128419
1575	0.124388
1576	0.119510
1577	0.113789
1578	0.107238
1579	0.099872
1580	0.091715
1581	0.082796
1582	0.073151
1583	0.062819
1584	0.051846
1585	0.040283
1586	0.028187
1587	0.015617
1588	0.002639
1589	-0.010678
1590	-0.024264
1591	-0.038041
1592	-0.051933
1593	-0.065860
1594	-0.079740
1595	-0.093490
1596	-0.107029
1597	-0.120272
1598	-0.133139
1599	-0.145546
1600	-0.157416
1601	-0.168670
1602	-0.179234
1603	-0.189037
1604	-0.198012
1605	-0.206095
1606	-0.213228
1607	-0.219357
1608	-0.224434
1609	-0.228418
1610	-0.231273
1611	-0.232969
1612	-0.233483
1613	-0.232800
1614	-0.230911
1615	-0.227814
1616	-0.223515
1617	-0.218027
1618	-0.211369
1619	-0.203569
1620	-0.194660
1621	-0.184684
1622	-0.173687
1623	-0.161723
1624	-0.148852
1625	-0.135138
1626	-0.120651
1627	-0.105467
1628	-0.089666
1629	-0.073330
1630	-0.056546
1631	-0.039403
1632	-0.021994
1633	-0.004411
1634	0.013251
1635	0.030896
1636	0.048431
1637	0.065760
1638	0.082789
1639	0.099429
1640	0.115588
1641	0.131182
1642	0.146127
1643	0.160344
1644	0.173758
1645	0.186299
1646	0.197903
1647	0.208511
1648	0.218068
1649	0.226528
1650	0.233851
1651	0.240001
1652	0.244952
1653	0.248684
1654	0.251184
1655	0.252444
1656	0.252466
1657	0.251259
1658	0.248836
1659	0.245218
1660	0.240435
1661	0.234520
1662	0.227513
1663	0.219461
1664	0.210415
1665	0.200431
1666	0.189571
1667	0.177901
1668	0.165488
1669	0.152406
1670	0.138731
1671	0.124539
1672	0.109910
1673	0.094925
1674	0.079666
1675	0.064215
1676	0.048654
1677	0.033063
1678	0.017524
1679	0.002114
1680	-0.013091
1681	-0.028016
1682	-0.042590
1683	-0.056745
1684	-0.070417
1685	-0.083547
1686	-0.096077
1687	-0.107957
1688	-0.119138
1689	-0.129580
1690	-0.139245
1691	-0.148102
1692	-0.156123
1693	-0.163287
1694	-0.169578
1695	-0.174985
1696	-0.179501
1697	-0.183128
1698	-0.185867
1699	-0.187729
1700	-0.188727
1701	-0.188879
1702	-0.188207
1703	-0.186737
1704	-0.184498
1705	-0.181523
1706	-0.177848
1707	-0.173512
1708	-0.168555
1709	-0.163020
1710	-0.156951
1711	-0.150395
1712	-0.143399
1713	-0.136009
1714	-0.128273
1715	-0.120240
1716	-0.111957
1717	-0.103470
1718	-0.094826
1719	-0.086069
1720	-0.077244
1721	-0.068391
1722	-0.059551
1723	-0.050761
1724	-0.042059
1725	-0.033477
1726	-0.025046
1727	-0.016795
1728	-0.008751
1729	-0.000936
1730	0.006628
1731	0.013923
1732	0.020933
1733	0.027645
1734	0.034049
1735	0.040135
1736	0.045898
1737	0.051334
1738	0.056441
1739	0.061219
1740	0.065670
1741	0.069797
1742	0.073605
1743	0.077100
1744	0.080288
1745	0.083178
1746	0.085778
1747	0.088098
1748	0.090147
1749	0.091934
1750	0.093470
1751	0.094765
1752	0.095828
1753	0.096668
1754	0.097294
1755	0.097715
1756	0.097937
1757	0.097969
1758	0.097817
