T	S1
303	-0.007414
304	0.028414
305	0.057476
306	0.078648
307	0.091305
308	0.095361
309	0.091269
310	0.079992
311	0.062941
312	0.041892
313	0.018872
314	-0.003966
315	-0.024468
316	-0.040620
317	-0.050666
318	-0.053219
319	-0.047348
320	-0.032636
321	-0.009211
322	0.022260
323	0.060604
324	0.104209
325	0.151119
326	0.199142
327	0.245979
328	0.289360
329	0.327173
330	0.357587
331	0.379161
332	0.390924
333	0.392434
334	0.383799
335	0.365670
336	0.339203
337	0.305987
338	0.267947
339	0.227233
340	0.186089
341	0.146721
342	0.111165
343	0.081167
344	0.058082
345	0.042792
346	0.035660
347	0.036507
348	0.044626
349	0.058829
350	0.077521
351	0.098797
352	0.120561
353	0.140656
354	0.156994
355	0.167687
356	0.171165
357	0.166274
358	0.152347
359	0.129252
360	0.097405
361	0.057749
362	0.011702
363	-0.038922
364	-0.092013
365	-0.145292
366	-0.196436
367	-0.243218
368	-0.283628
369	-0.315998
370	-0.339089
371	-0.352168
372	-0.355042
373	-0.348073
374	-0.332150
375	-0.308634
376	-0.279277
377	-0.246112
378	-0.211337
379	-0.177176
380	-0.145752
381	-0.118957
382	-0.098340
383	-0.085016
384	-0.079604
385	-0.082183
386	-0.092298
387	-0.108986
388	-0.130834
389	-0.156069
390	-0.182665
391	-0.208469
392	-0.231329
393	-0.249233
394	-0.260427
395	-0.263524
396	-0.257595
397	-0.242226
398	-0.217548
399	-0.184234
400	-0.143462
401	-0.096852
402	-0.046370
403	0.005779
404	0.057283
405	0.105854
406	0.149361
407	0.185953
408	0.214166
409	0.233006
410	0.242005
411	0.241245
412	0.231353
413	0.213459
414	0.189126
415	0.160258
416	0.128980
417	0.097515
418	0.068047
419	0.042593
420	0.157072
421	0.158696
422	0.159415
423	0.159248
424	0.158221
425	0.156367
426	0.153721
427	0.150324
428	0.146220
429	0.141458
430	0.136090
431	0.130172
432	0.123759
433	0.116911
434	0.109689
435	0.102154
436	0.094369
437	0.086397
438	0.078299
439	0.070136
440	0.061969
441	0.053855
442	0.045851
443	0.038010
444	0.030383
445	0.023017
446	0.015957
447	0.009243
448	0.002911
449	-0.003008
450	-0.008484
451	-0.013496
452	-0.018025
453	-0.022057
454	-0.025583
455	-0.028599
456	-0.031104
457	-0.033104
458	-0.034608
459	-0.035629
460	-0.036185
461	-0.036296
462	-0.035988
463	-0.035289
464	-0.034229
465	-0.032843
466	-0.031168
467	-0.029240
468	-0.027099
469	-0.024787
470	-0.022345
471	-0.019816
472	-0.017241
473	-0.014663
474	-0.012123
475	-0.009661
476	-0.007316
477	-0.005125
478	-0.003123
479	-0.001343
480	0.000185
481	0.001435
482	0.002382
483	0.003006
484	0.003290
485	0.003219
486	0.002784
487	0.001980
488	0.000804
489	-0.000742
490	-0.002653
491	-0.004918
492	-0.007526
493	-0.010459
494	-0.013697
495	-0.017217
496	-0.020992
497	-0.024994
498	-0.029190
499	-0.033546
500	-0.038025
501	-0.042591
502	-0.047203
503	-0.051821
504	-0.056405
505	-0.060911
506	-0.065299
507	-0.069528
508	-0.073556
509	-0.077344
510	-0.080853
511	-0.084046
512	-0.086888
513	-0.089346
514	-0.091389
515	-0.092991
516	-0.094125
517	-0.094771
518	-0.094909
519	-0.094526
520	-0.093608
521	-0.092149
522	-0.090144
523	-0.087593
524	-0.084500
525	-0.080873
526	-0.076721
527	-0.072060
528	-0.066908
529	-0.061287
530	-0.055222
531	-0.048741
532	-0.041875
533	-0.034657
534	-0.027125
535	-0.019315
536	-0.011270
537	-0.003030
538	0.005361
539	0.013858
540	0.022416
541	0.030989
542	0.039532
543	0.047998
544	0.056341
545	0.064518
546	0.072484
547	0.080197
548	0.087616
549	0.094701
550	0.101416
551	0.107726
552	0.113597
553	0.119001
554	0.123909
555	0.128298
556	0.132147
557	0.135436
558	0.138151
559	0.140281
560	0.141816
561	0.142751
562	0.143085
563	0.142817
564	0.141953
565	0.140498
566	0.138464
567	0.135864
568	0.132711
569	0.129025
570	0.124826
571	0.120136
572	0.114980
573	0.109384
574	0.103376
575	0.096985
576	0.090241
577	0.083176
578	0.075823
579	0.068214
580	0.060382
581	0.052360
582	0.044182
583	0.035882
584	0.027491
585	0.019042
586	0.010568
587	0.002098
588	-0.006337
589	-0.014707
590	-0.022986
591	-0.031147
592	-0.039163
593	-0.047012
594	-0.054669
595	-0.062114
596	-0.069326
597	-0.076287
598	-0.082978
599	-0.089386
600	-0.095493
601	-0.101288
602	-0.106757
603	-0.111889
604	-0.116675
605	-0.121106
606	-0.125173
607	-0.128869
608	-0.132189
609	-0.135126
610	-0.137675
611	-0.139833
612	-0.141595
613	-0.142959
614	-0.143922
615	-0.144481
616	-0.144635
617	-0.144382
618	-0.143721
619	-0.142652
620	-0.141173
621	-0.139286
622	-0.136989
623	-0.134285
624	-0.131174
625	-0.127658
626	-0.123740
627	-0.119423
628	-0.114710
629	-0.109607
630	-0.104118
631	-0.098250
632	-0.092010
633	-0.085408
634	-0.078453
635	-0.071157
636	-0.063532
637	-0.055592
638	-0.047353
639	-0.038833
640	-0.030050
641	-0.021025
642	-0.011782
643	-0.002343
644	0.007265
645	0.017013
646	0.026872
647	0.036812
648	0.046798
649	0.056796
650	0.066770
651	0.076682
652	0.086493
653	0.096164
654	0.105653
655	0.114919
656	0.123919
657	0.132610
658	0.140950
659	0.148896
660	0.156405
661	0.163435
662	0.169946
663	0.175896
664	0.181247
665	0.185962
666	0.190007
667	0.193348
668	0.195954
669	0.197798
670	0.198855
671	0.199104
672	0.198526
673	0.197108
674	0.194838
675	0.191710
676	0.187723
677	0.182877
678	0.177180
679	0.170642
680	0.163280
681	0.155114
682	0.146168
683	0.136473
684	0.126062
685	0.114975
686	0.103253
687	0.090943
688	0.078098
689	0.064772
690	0.051022
691	0.036911
692	0.022503
693	0.007866
694	-0.006933
695	-0.021820
696	-0.036724
697	-0.051571
698	-0.066285
699	-0.080792
700	-0.095018
701	-0.108888
702	-0.122329
703	-0.135270
704	-0.147641
705	-0.159376
706	-0.170409
707	-0.180681
708	-0.190133
709	-0.198713
710	-0.206371
711	-0.213064
712	-0.218752
713	-0.223402
714	-0.226985
715	-0.229478
716	-0.230867
717	-0.231139
718	-0.230292
719	-0.228327
720	-0.225254
721	-0.221086
722	-0.215845
723	-0.209559
724	-0.202260
725	-0.193988
726	-0.184788
727	-0.174709
728	-0.163808
729	-0.152144
730	-0.139781
731	-0.126788
732	-0.113237
733	-0.099204
734	-0.084766
735	-0.070003
736	-0.054998
737	-0.039833
738	-0.024592
739	-0.009359
740	0.005782
741	0.020748
742	0.035459
743	0.049835
744	0.063798
745	0.077275
746	0.090196
747	0.102492
748	0.114101
749	0.124966
750	0.135032
751	0.144253
752	0.152585
753	0.159993
754	0.166445
755	0.171917
756	0.176391
757	0.179856
758	0.182306
759	0.183742
760	0.184172
761	0.183609
762	0.182074
763	0.179592
764	0.176195
765	0.171920
766	0.166808
767	0.160908
768	0.154269
769	0.146949
770	0.139006
771	0.130502
772	0.121502
773	0.112075
774	0.102289
775	0.092215
776	0.081924
777	0.071488
778	0.060977
779	0.050463
780	0.040015
781	0.029700
782	0.019584
783	0.009729
784	0.000196
785	-0.008960
786	-0.017687
787	-0.025935
788	-0.033662
789	-0.040829
790	-0.047400
791	-0.053349
792	-0.058650
793	-0.063286
794	-0.067245
795	-0.070519
796	-0.073107
797	-0.075012
798	-0.076245
799	-0.076820
800	-0.076755
801	-0.076077
802	-0.074812
803	-0.072996
804	-0.070665
805	-0.067859
806	-0.064624
807	-0.061006
808	-0.057054
809	-0.052819
810	-0.048356
811	-0.043717
812	-0.038959
813	-0.034135
814	-0.029300
815	-0.024508
816	-0.019813
817	-0.015265
818	-0.010914
819	-0.006805
820	-0.002984
821	0.000509
822	0.003638
823	0.006368
824	0.008670
825	0.010519
826	0.011895
827	0.012781
828	0.013167
829	0.013047
830	0.012418
831	0.011286
832	0.009658
833	0.007547
834	0.004972
835	0.001956
836	-0.001475
837	-0.005290
838	-0.009453
839	-0.013927
840	-0.018668
841	-0.023633
842	-0.028774
843	-0.034041
844	-0.039383
845	-0.044748
846	-0.050082
847	-0.055330
848	-0.060439
849	-0.065355
850	-0.070025
851	-0.074397
852	-0.078422
853	-0.082052
854	-0.085241
855	-0.087947
856	-0.090132
857	-0.091759
858	-0.092797
859	-0.093219
860	-0.093001
861	-0.092126
862	-0.090579
863	-0.088353
864	-0.085443
865	-0.081851
866	-0.077585
867	-0.072654
868	-0.067078
869	-0.060877
870	-0.054079
871	-0.046715
872	-0.038821
873	-0.030438
874	-0.021609
875	-0.012383
876	-0.002812
877	0.007051
878	0.017147
879	0.027418
880	0.037802
881	0.048235
882	0.058655
883	0.068995
884	0.079193
885	0.089182
886	0.098901
887	0.108284
888	0.117273
889	0.125808
890	0.133832
891	0.141291
892	0.148135
893	0.154316
894	0.159792
895	0.164523
896	0.168474
897	0.171615
898	0.173921
899	0.175370
900	0.175948
901	0.175644
902	0.174453
903	0.172376
904	0.169419
905	0.165591
906	0.160909
907	0.155395
908	0.149072
909	0.141974
910	0.134133
911	0.125590
912	0.116388
913	0.106573
914	0.096197
915	0.085312
916	0.073975
917	0.062244
918	0.050179
919	0.037843
920	0.025299
921	0.012611
922	-0.000157
923	-0.012939
924	-0.025673
925	-0.038294
926	-0.050739
927	-0.062949
928	-0.074863
929	-0.086426
930	-0.097581
931	-0.108278
932	-0.118467
933	-0.128102
934	-0.137142
935	-0.145547
936	-0.153283
937	-0.160318
938	-0.166626
939	-0.172183
940	-0.176971
941	-0.180975
942	-0.184185
943	-0.186594
944	-0.188201
945	-0.189006
946	-0.189017
947	-0.188241
948	-0.186693
949	-0.184389
950	-0.181349
951	-0.177595
952	-0.173154
953	-0.168055
954	-0.162328
955	-0.156007
956	-0.149126
957	-0.141723
958	-0.133836
959	-0.125505
960	-0.116770
961	-0.107672
962	-0.098254
963	-0.088557
964	-0.078623
965	-0.068494
966	-0.058213
967	-0.047820
968	-0.037354
969	-0.026857
970	-0.016365
971	-0.005917
972	0.004452
973	0.014708
974	0.024816
975	0.034746
976	0.044468
977	0.053953
978	0.063174
979	0.072106
980	0.080726
981	0.089013
982	0.096945
983	0.104505
984	0.111675
985	0.118440
986	0.124785
987	0.130699
988	0.136170
989	0.141187
990	0.145743
991	0.149829
992	0.153438
993	0.156565
994	0.159206
995	0.161357
996	0.163014
997	0.164176
998	0.164842
999	0.165011
1000	0.164684
1001	0.163862
1002	0.162546
1003	0.160739
1004	0.158444
1005	0.155666
1006	0.152409
1007	0.148680
1008	0.144484
1009	0.139829
1010	0.134725
1011	0.129180
1012	0.123205
1013	0.116812
1014	0.110014
1015	0.102826
1016	0.095262
1017	0.087340
1018	0.079078
1019	0.070497
1020	0.061617
1021	0.052461
1022	0.043054
1023	0.033421
1024	0.023591
1025	0.013591
1026	0.003453
1027	-0.006791
1028	-0.017109
1029	-0.027466
1030	-0.037825
1031	-0.048150
1032	-0.058404
1033	-0.068546
1034	-0.078537
1035	-0.088338
1036	-0.097907
1037	-0.107205
1038	-0.116189
1039	-0.124820
1040	-0.133057
1041	-0.140861
1042	-0.148193
1043	-0.155015
1044	-0.161292
1045	-0.166988
1046	-0.172071
1047	-0.176510
1048	-0.180277
1049	-0.183345
1050	-0.185691
1051	-0.187296
1052	-0.188141
1053	-0.188214
1054	-0.187504
1055	-0.186004
1056	-0.183712
1057	-0.180628
1058	-0.176758
1059	-0.172111
1060	-0.166699
1061	-0.160541
1062	-0.153658
1063	-0.146074
1064	-0.137820
1065	-0.128928
1066	-0.119436
1067	-0.109384
1068	-0.098817
1069	-0.087782
1070	-0.076330
1071	-0.064512
1072	-0.052386
1073	-0.040009
1074	-0.027441
1075	-0.014743
1076	-0.001978
1077	0.010790
1078	0.023498
1079	0.036081
1080	0.048476
1081	0.060620
1082	0.072449
1083	0.083904
1084	0.094925
1085	0.105456
1086	0.115443
1087	0.124833
1088	0.133579
1089	0.141636
1090	0.148964
1091	0.155526
1092	0.161289
1093	0.166226
1094	0.170314
1095	0.173534
1096	0.175875
1097	0.177327
1098	0.177890
1099	0.177564
1100	0.176360
1101	0.174288
1102	0.171369
1103	0.167624
1104	0.163083
1105	0.157779
1106	0.151748
1107	0.145033
1108	0.137679
1109	0.129735
1110	0.121254
1111	0.112291
1112	0.102905
1113	0.093155
1114	0.083105
1115	0.072818
1116	0.062357
1117	0.051788
1118	0.041177
1119	0.030587
1120	0.020083
1121	0.009727
1122	-0.000419
1123	-0.010298
1124	-0.019852
1125	-0.029029
1126	-0.037778
1127	-0.046052
1128	-0.053809
1129	-0.061009
1130	-0.067620
1131	-0.073610
1132	-0.078956
1133	-0.083637
1134	-0.087639
1135	-0.090952
1136	-0.093571
1137	-0.095497
1138	-0.096736
1139	-0.097299
1140	-0.097201
1141	-0.096462
1142	-0.095109
1143	-0.093170
1144	-0.090678
1145	-0.087671
1146	-0.084190
1147	-0.080278
1148	-0.075982
1149	-0.071351
1150	-0.066436
1151	-0.061289
1152	-0.055964
1153	-0.050515
1154	-0.044997
1155	-0.039463
1156	-0.033969
1157	-0.028565
1158	-0.023304
1159	-0.018233
1160	-0.013401
1161	-0.008851
1162	-0.004624
1163	-0.000757
1164	0.002715
1165	0.005763
1166	0.008360
1167	0.010487
1168	0.012125
1169	0.013264
1170	0.013896
1171	0.014019
1172	0.013636
1173	0.012755
1174	0.011387
1175	0.009551
1176	0.007268
1177	0.004565
1178	0.001472
1179	-0.001976
1180	-0.005741
1181	-0.009782
1182	-0.014054
1183	-0.018510
1184	-0.023099
1185	-0.027772
1186	-0.032474
1187	-0.037152
1188	-0.041751
1189	-0.046218
1190	-0.050497
1191	-0.054535
1192	-0.058281
1193	-0.061684
1194	-0.064696
1195	-0.067271
1196	-0.069366
1197	-0.070943
1198	-0.071966
1199	-0.072404
1200	-0.072229
1201	-0.071420
1202	-0.069958
1203	-0.067832
1204	-0.065034
1205	-0.061563
1206	-0.057422
1207	-0.052620
1208	-0.047172
1209	-0.041099
1210	-0.034425
1211	-0.027181
1212	-0.019403
1213	-0.011132
1214	-0.002413
1215	0.006705
1216	0.016168
1217	0.025919
1218	0.035897
1219	0.046039
1220	0.056280
1221	0.066552
1222	0.076785
1223	0.086909
1224	0.096854
1225	0.106549
1226	0.115923
1227	0.124907
1228	0.133434
1229	0.141438
1230	0.148856
1231	0.155626
1232	0.161693
1233	0.167003
1234	0.171508
1235	0.175163
1236	0.177929
1237	0.179773
1238	0.180666
1239	0.180584
1240	0.179513
1241	0.177441
1242	0.174365
1243	0.170287
1244	0.165215
1245	0.159164
1246	0.152157
1247	0.144220
1248	0.135387
1249	0.125698
1250	0.115198
1251	0.103938
1252	0.091974
1253	0.079365
1254	0.066177
1255	0.052479
1256	0.038344
1257	0.023846
1258	0.009064
1259	-0.005921
1260	-0.021028
1261	-0.036174
1262	-0.051274
1263	-0.066246
1264	-0.081005
1265	-0.095469
1266	-0.109558
1267	-0.123193
1268	-0.136297
1269	-0.148796
1270	-0.160622
1271	-0.171707
1272	-0.181990
1273	-0.191414
1274	-0.199926
1275	-0.207479
1276	-0.214032
1277	-0.219549
1278	-0.224000
1279	-0.227362
1280	-0.229617
1281	-0.230754
1282	-0.230769
1283	-0.229663
1284	-0.227444
1285	-0.224127
1286	-0.219731
1287	-0.214283
1288	-0.207815
1289	-0.200364
1290	-0.191973
1291	-0.182689
1292	-0.172564
1293	-0.161655
1294	-0.150021
1295	-0.137727
1296	-0.124840
1297	-0.111428
1298	-0.097562
1299	-0.083317
1300	-0.068767
1301	-0.053987
1302	-0.039052
1303	-0.024038
1304	-0.009021
1305	0.005926
1306	0.020729
1307	0.035319
1308	0.049625
1309	0.063582
1310	0.077126
1311	0.090198
1312	0.102739
1313	0.114697
1314	0.126023
1315	0.136672
1316	0.146603
1317	0.155781
1318	0.164173
1319	0.171753
1320	0.178498
1321	0.184391
1322	0.189419
1323	0.193575
1324	0.196855
1325	0.199259
1326	0.200794
1327	0.201468
1328	0.201296
1329	0.200294
1330	0.198485
1331	0.195893
1332	0.192545
1333	0.188472
1334	0.183707
1335	0.178286
1336	0.172247
1337	0.165628
1338	0.158473
1339	0.150821
1340	0.142718
1341	0.134206
1342	0.125330
1343	0.116134
1344	0.106664
1345	0.096962
1346	0.087073
1347	0.077040
1348	0.066903
1349	0.056704
1350	0.046482
1351	0.036275
1352	0.026120
1353	0.016051
1354	0.006101
1355	-0.003698
1356	-0.013318
1357	-0.022730
1358	-0.031910
1359	-0.040833
1360	-0.049478
1361	-0.057825
1362	-0.065857
1363	-0.073556
1364	-0.080908
1365	-0.087901
1366	-0.094523
1367	-0.100764
1368	-0.106616
1369	-0.112072
1370	-0.117125
1371	-0.121772
1372	-0.126007
1373	-0.129829
1374	-0.133235
1375	-0.136224
1376	-0.138796
1377	-0.140949
1378	-0.142686
1379	-0.144006
1380	-0.144912
1381	-0.145405
1382	-0.145487
1383	-0.145161
1384	-0.144430
1385	-0.143297
1386	-0.141767
1387	-0.139841
1388	-0.137526
1389	-0.134826
1390	-0.131747
1391	-0.128293
1392	-0.124473
1393	-0.120292
1394	-0.115759
1395	-0.110881
1396	-0.105670
1397	-0.100134
1398	-0.094286
1399	-0.088136
1400	-0.081700
1401	-0.074991
1402	-0.068025
1403	-0.060819
1404	-0.053391
1405	-0.045761
1406	-0.037949
1407	-0.029978
1408	-0.021870
1409	-0.013650
1410	-0.005343
1411	0.003023
1412	0.011420
1413	0.019820
1414	0.028193
1415	0.036509
1416	0.044735
1417	0.052841
1418	0.060795
1419	0.068563
1420	0.076114
1421	0.083415
1422	0.090435
1423	0.097141
1424	0.103503
1425	0.109490
1426	0.115075
1427	0.120229
1428	0.124926
1429	0.129142
1430	0.132855
1431	0.136042
1432	0.138687
1433	0.140774
1434	0.142288
1435	0.143219
1436	0.143560
1437	0.143304
1438	0.142451
1439	0.141002
1440	0.138960
1441	0.136332
1442	0.133131
1443	0.129368
1444	0.125062
1445	0.120232
1446	0.114901
1447	0.109095
1448	0.102843
1449	0.096176
1450	0.089128
1451	0.081735
1452	0.074035
1453	0.066068
1454	0.057877
1455	0.049503
1456	0.040992
1457	0.032389
1458	0.023738
1459	0.015086
1460	0.006479
1461	-0.002038
1462	-0.010419
1463	-0.018621
1464	-0.026602
1465	-0.034319
1466	-0.041734
1467	-0.048810
1468	-0.055510
1469	-0.061803
1470	-0.067660
1471	-0.073053
1472	-0.077959
1473	-0.082358
1474	-0.086234
1475	-0.089573
1476	-0.092366
1477	-0.094608
1478	-0.096296
1479	-0.097433
1480	-0.098025
1481	-0.098082
1482	-0.097615
1483	-0.096642
1484	-0.095183
1485	-0.093262
1486	-0.090904
1487	-0.088138
1488	-0.084997
1489	-0.081515
1490	-0.077726
1491	-0.073670
1492	-0.069386
1493	-0.064914
1494	-0.060296
1495	-0.055573
1496	-0.050787
1497	-0.045980
1498	-0.041194
1499	-0.036467
1500	-0.031841
1501	-0.027351
1502	-0.023035
1503	-0.018925
1504	-0.015053
1505	-0.011448
1506	-0.008134
1507	-0.005135
1508	-0.002469
1509	-0.000153
1510	0.001802
1511	0.003387
1512	0.004598
1513	0.005434
1514	0.005899
1515	0.005998
1516	0.005743
1517	0.005149
1518	0.004234
1519	0.003018
1520	0.001527
1521	-0.000212
1522	-0.002167
1523	-0.004307
1524	-0.006595
1525	-0.008994
1526	-0.011466
1527	-0.013969
1528	-0.016464
1529	-0.018908
1530	-0.021259
1531	-0.023476
1532	-0.025518
1533	-0.027343
1534	-0.028915
1535	-0.030194
1536	-0.031148
1537	-0.031742
1538	-0.031947
1539	-0.031736
1540	-0.031086
1541	-0.029978
1542	-0.028394
1543	-0.026323
1544	-0.023759
1545	-0.020696
1546	-0.017138
1547	-0.013089
1548	-0.008561
1549	-0.003568
1550	0.001869
1551	0.007727
1552	0.013976
1553	0.020583
1554	0.027512
1555	0.034720
1556	0.042165
1557	0.049796
1558	0.057564
1559	0.065415
1560	0.073292
1561	0.081138
1562	0.088893
1563	0.096496
1564	0.103887
1565	0.111004
1566	0.117785
1567	0.124172
1568	0.130103
1569	0.135523
1570	0.140376
1571	0.144609
1572	0.148173
1573	0.151021
1574	0.153112
1575	0.154407
1576	0.154874
1577	0.154484
1578	0.153213
1579	0.151045
1580	0.147967
1581	0.143972
1582	0.139062
1583	0.133242
1584	0.126524
1585	0.118927
1586	0.110475
1587	0.101200
1588	0.091137
1589	0.080330
1590	0.068827
1591	0.056680
1592	0.043949
1593	0.030697
1594	0.016991
1595	0.002903
1596	-0.011491
1597	-0.026114
1598	-0.040884
1599	-0.055718
1600	-0.070532
1601	-0.085240
1602	-0.099756
1603	-0.113993
1604	-0.127867
1605	-0.141292
1606	-0.154186
1607	-0.166469
1608	-0.178063
1609	-0.188893
1610	-0.198891
1611	-0.207989
1612	-0.216126
1613	-0.223247
1614	-0.229300
1615	-0.234242
1616	-0.238034
1617	-0.240644
1618	-0.242048
1619	-0.242228
1620	-0.241173
1621	-0.238879
1622	-0.235351
1623	-0.230598
1624	-0.224641
1625	-0.217503
1626	-0.209217
1627	-0.199824
1628	-0.189368
1629	-0.177901
1630	-0.165483
1631	-0.152177
1632	-0.138052
1633	-0.123183
1634	-0.107648
1635	-0.091529
1636	-0.074912
1637	-0.057886
1638	-0.040542
1639	-0.022973
1640	-0.005273
1641	0.012463
1642	0.030141
1643	0.047666
1644	0.064944
1645	0.081886
1646	0.098400
1647	0.114401
1648	0.129804
1649	0.144532
1650	0.158507
1651	0.171660
1652	0.183924
1653	0.195240
1654	0.205552
1655	0.214812
1656	0.222978
1657	0.230014
1658	0.235890
1659	0.240584
1660	0.244082
1661	0.246373
1662	0.247456
1663	0.247336
1664	0.246025
1665	0.243541
1666	0.239908
1667	0.235157
1668	0.229325
1669	0.222454
1670	0.214592
1671	0.205791
1672	0.196108
1673	0.185604
1674	0.174345
1675	0.162397
1676	0.149832
1677	0.136724
1678	0.123147
1679	0.109178
1680	0.094895
1681	0.080374
1682	0.065694
1683	0.050932
1684	0.036163
1685	0.021464
1686	0.006906
1687	-0.007441
1688	-0.021507
1689	-0.035228
1690	-0.048543
1691	-0.061393
1692	-0.073725
1693	-0.085489
1694	-0.096639
1695	-0.107134
1696	-0.116938
1697	-0.126018
1698	-0.134350
1699	-0.141909
1700	-0.148680
1701	-0.154651
1702	-0.159813
1703	-0.164163
1704	-0.167705
1705	-0.170443
1706	-0.172389
1707	-0.173556
1708	-0.173963
1709	-0.173632
1710	-0.172587
1711	-0.170857
1712	-0.168472
1713	-0.165466
1714	-0.161873
1715	-0.157732
1716	-0.153080
1717	-0.147958
1718	-0.142406
1719	-0.136465
1720	-0.130177
1721	-0.123584
1722	-0.116727
1723	-0.109646
1724	-0.102382
1725	-0.094972
1726	-0.087456
1727	-0.079869
1728	-0.072246
1729	-0.064619
1730	-0.057019
1731	-0.049477
1732	-0.042017
1733	-0.034666
1734	-0.027445
1735	-0.020375
1736	-0.013474
1737	-0.006758
1738	-0.000240
1739	0.006068
1740	0.012156
1741	0.018016
1742	0.023644
1743	0.029034
1744	0.034185
1745	0.039095
1746	0.043764
1747	0.048195
1748	0.052390
1749	0.056351
1750	0.060084
1751	0.063592
1752	0.066881
1753	0.069956
1754	0.072823
1755	0.075486
1756	0.077951
1757	0.080223
1758	0.082307
