T	S1
0	0.196676
1	0.183857
2	0.170122
3	0.155548
4	0.140212
5	0.124197
6	0.107592
7	0.090487
8	0.072973
9	0.055148
10	0.037107
11	0.018948
12	0.000769
13	-0.017333
14	-0.035260
15	-0.052917
16	-0.070212
17	-0.087052
18	-0.103351
19	-0.119025
20	-0.133994
21	-0.148183
22	-0.161522
23	-0.043583
24	-0.028135
25	-0.017343
26	-0.011927
27	-0.012380
28	-0.018951
29	-0.031634
30	-0.050164
31	-0.074032
32	-0.102499
33	-0.134621
34	-0.169289
35	-0.205264
36	-0.241222
37	-0.275808
38	-0.307679
39	-0.335558
40	-0.358280
41	-0.374834
42	-0.384403
43	-0.386396
44	-0.380466
45	-0.366531
46	-0.344775
47	-0.315645
48	-0.279833
49	-0.238262
50	-0.192045
51	-0.142455
52	-0.090874
53	-0.038752
54	0.012444
55	0.061287
56	0.106432
57	0.146664
58	0.180943
59	0.208437
60	0.228551
61	0.240943
62	0.245542
63	0.242541
64	0.232395
65	0.215797
66	0.193659
67	0.167071
68	0.137263
69	0.105563
70	0.073344
71	0.041976
72	0.012775
73	-0.013042
74	-0.034407
75	-0.050431
76	-0.060443
77	-0.064012
78	-0.060960
79	-0.051370
80	-0.035581
81	-0.014176
82	0.012040
83	0.042071
84	0.074767
85	0.108865
86	0.143037
87	0.175941
88	0.206268
89	0.232790
90	0.254410
91	0.270197
92	0.279428
93	0.281607
94	0.276491
95	0.264099
96	0.244707
97	0.218847
98	0.187283
99	0.150987
100	0.111103
101	0.068910
102	0.025772
103	-0.016907
104	-0.057735
105	-0.095381
106	-0.128624
107	-0.156394
108	-0.177814
109	-0.192227
110	-0.199226
111	-0.198662
112	-0.190654
113	-0.175582
114	-0.154076
115	-0.126992
116	-0.095381
117	-0.217267
118	0.435467
119	0.886835
120	0.953328
121	0.620466
122	0.048613
123	-0.498109
124	-0.768511
125	-0.635267
126	-0.151259
127	0.473467
128	0.963997
129	1.101507
130	0.819629
131	0.233856
132	-0.408991
133	-0.838993
134	-0.881456
135	-0.533271
136	0.036251
137	0.560445
138	0.793178
139	0.617692
140	0.098469
141	-0.546711
142	-1.042237
143	-1.175671
144	-0.891052
145	-0.313454
146	0.306019
147	0.700572
148	0.704883
149	0.327507
150	-0.253288
151	-0.768440
152	-0.977000
153	-0.772698
154	-0.231255
155	0.422399
156	0.912590
157	1.033751
158	0.740490
159	0.167257
160	-0.431023
161	-0.791229
162	-0.757829
163	-0.351210
164	0.241495
165	0.749051
166	0.935849
167	0.706035
168	0.146194
169	-0.512202
170	-0.994089
171	-1.101287
172	-0.799170
173	-0.231412
174	0.343654
175	0.667064
176	0.593428
177	0.155068
178	-0.452148
179	-0.955040
180	-1.123479
181	-0.871902
182	-0.297309
183	0.362990
184	0.835308
185	0.929468
186	0.621921
187	0.065539
188	-0.478216
189	-0.754858
190	-0.629334
191	-0.145853
192	0.491243
193	1.007165
194	1.177465
195	0.926771
196	0.362044
197	-0.274298
198	-0.710763
199	-0.765874
200	-0.427577
201	0.141955
202	0.678216
203	0.931310
204	0.776464
205	0.269460
206	-0.377424
207	-0.888387
208	-1.045111
209	-0.782557
210	-0.217415
211	0.403306
212	0.810927
213	0.833174
214	0.469739
215	-0.107922
216	-0.632443
217	-0.858673
218	-0.672069
219	-0.139646
220	0.518954
221	1.027566
222	1.174505
223	0.905257
224	0.346072
225	-0.251897
226	-0.623319
227	-0.605548
228	-0.210202
229	0.382053
230	0.901197
231	1.106965
232	0.894952
233	0.343003
234	-0.322532
235	-0.825851
236	-0.962501
237	-0.688776
238	-0.140421
239	0.427593
240	0.753695
241	0.685159
242	0.245581
243	-0.375340
244	-0.905207
245	-1.108823
246	-0.891834
247	-0.342487
248	0.306860
249	0.781565
250	0.885069
251	0.584864
252	0.026243
253	-0.532189
254	-0.832849
255	-0.733031
256	-0.268156
257	0.363421
258	0.887386
259	1.073953
260	0.838864
261	0.280460
262	-0.363487
263	-0.820194
264	-0.901590
265	-0.586685
266	-0.030342
267	0.505380
268	0.767091
269	0.622138
270	0.117547
271	-0.540128
272	-1.075181
273	-1.263628
274	-1.031393
275	-0.486621
276	0.128089
277	0.542512
278	0.577672
279	0.224459
280	-0.352597
281	-0.888045
282	-1.132726
283	-0.963877
284	-0.439664
285	0.225864
286	0.756402
287	0.934430
288	0.696408
289	0.160276
290	-0.426841
291	-0.797688
292	-0.782696
293	-0.384727
294	0.222175
295	0.769442
296	1.012349
297	0.837973
298	0.315249
299	-0.334935
300	-0.021593
301	-0.047436
302	-0.071420
303	-0.092279
304	-0.108852
305	-0.120131
306	-0.125296
307	-0.123749
308	-0.115136
309	-0.099361
310	-0.076595
311	-0.047268
312	-0.012058
313	0.028132
314	0.072205
315	0.118907
316	0.166870
317	0.214661
318	0.260832
319	0.303966
320	0.342735
321	0.375936
322	0.402544
323	0.421738
324	0.432936
325	0.435812
326	0.430308
327	0.416634
328	0.395262
329	0.366907
330	0.332503
331	0.293165
332	0.250156
333	0.204833
334	0.158606
335	0.112884
336	0.069027
337	0.028298
338	-0.008186
339	-0.039485
340	-0.064874
341	-0.083864
342	-0.096221
343	-0.101971
344	-0.101392
345	-0.095012
346	-0.083576
347	-0.068024
348	-0.049453
349	-0.029072
350	-0.008158
351	0.011992
352	0.030116
353	0.045028
354	0.055668
355	0.061144
356	0.060764
357	0.054063
358	0.040828
359	0.021100
360	-0.004817
361	-0.036373
362	-0.072783
363	-0.113057
364	-0.156032
365	-0.200417
366	-0.244831
367	-0.287859
368	-0.328099
369	-0.364211
370	-0.394965
371	-0.419289
372	-0.436302
373	-0.445351
374	-0.446031
375	-0.438203
376	-0.422000
377	-0.397819
378	-0.366314
379	-0.328368
380	-0.285067
381	-0.237660
382	-0.187517
383	-0.136081
384	-0.084819
385	-0.035168
386	0.011510
387	0.053976
388	0.091159
389	0.122189
390	0.146428
391	0.163487
392	0.173240
393	0.175827
394	0.171644
395	0.161326
396	0.145722
397	0.125863
398	0.102921
399	0.078164
400	0.052911
401	0.028478
402	0.006130
403	-0.012963
404	-0.027776
405	-0.037462
406	-0.041386
407	-0.039151
408	-0.030610
409	-0.015874
410	0.004694
411	0.030488
412	0.060682
413	0.094264
414	0.130067
415	0.166814
416	0.203165
417	0.237767
418	0.269302
419	0.296537
420	0.162748
421	0.156620
422	0.149837
423	0.142457
424	0.134545
425	0.126164
426	0.117380
427	0.108260
428	0.098873
429	0.089287
430	0.079569
431	0.069787
432	0.060006
433	0.050290
434	0.040702
435	0.031300
436	0.022140
437	0.013277
438	0.004758
439	-0.003370
440	-0.011066
441	-0.018293
442	-0.025020
443	-0.031219
444	-0.036867
445	-0.041947
446	-0.046446
447	-0.050357
448	-0.053678
449	-0.056410
450	-0.058560
451	-0.060141
452	-0.061168
453	-0.061661
454	-0.061646
455	-0.061149
456	-0.060202
457	-0.058839
458	-0.057097
459	-0.055016
460	-0.052636
461	-0.050001
462	-0.047154
463	-0.044140
464	-0.041004
465	-0.037791
466	-0.034546
467	-0.031312
468	-0.028132
469	-0.025048
470	-0.022097
471	-0.019317
472	-0.016742
473	-0.014405
474	-0.012333
475	-0.010551
476	-0.009081
477	-0.007942
478	-0.007148
479	-0.006710
480	-0.006633
481	-0.006920
482	-0.007571
483	-0.008580
484	-0.009938
485	-0.011632
486	-0.013646
487	-0.015959
488	-0.018550
489	-0.021391
490	-0.024453
491	-0.027706
492	-0.031116
493	-0.034646
494	-0.038260
495	-0.041919
496	-0.045583
497	-0.049212
498	-0.052766
499	-0.056204
500	-0.059486
501	-0.062574
502	-0.065428
503	-0.068013
504	-0.070292
505	-0.072234
506	-0.073807
507	-0.074984
508	-0.075740
509	-0.076051
510	-0.075900
511	-0.075270
512	-0.074150
513	-0.072530
514	-0.070408
515	-0.067781
516	-0.064652
517	-0.061028
518	-0.056921
519	-0.052343
520	-0.047312
521	-0.041850
522	-0.035982
523	-0.029735
524	-0.023140
525	-0.016230
526	-0.009041
527	-0.001612
528	0.006017
529	0.013804
530	0.021706
531	0.029678
532	0.037676
533	0.045652
534	0.053562
535	0.061359
536	0.068998
537	0.076434
538	0.083625
539	0.090526
540	0.097099
541	0.103304
542	0.109105
543	0.114467
544	0.119359
545	0.123751
546	0.127619
547	0.130939
548	0.133690
549	0.135858
550	0.137429
551	0.138393
552	0.138744
553	0.138480
554	0.137600
555	0.136110
556	0.134017
557	0.131330
558	0.128065
559	0.124238
560	0.119868
561	0.114978
562	0.109593
563	0.103739
564	0.097445
565	0.090743
566	0.083666
567	0.076248
568	0.068523
569	0.060529
570	0.052302
571	0.043881
572	0.035302
573	0.026605
574	0.017826
575	0.009004
576	0.000175
577	-0.008624
578	-0.017359
579	-0.025995
580	-0.034498
581	-0.042839
582	-0.050986
583	-0.058910
584	-0.066586
585	-0.073988
586	-0.081092
587	-0.087877
588	-0.094324
589	-0.100415
590	-0.106133
591	-0.111466
592	-0.116400
593	-0.120925
594	-0.125033
595	-0.128715
596	-0.131968
597	-0.134787
598	-0.137169
599	-0.139113
600	-0.140619
601	-0.141688
602	-0.142322
603	-0.142525
604	-0.142301
605	-0.141654
606	-0.140590
607	-0.139115
608	-0.137236
609	-0.134959
610	-0.132293
611	-0.129245
612	-0.125824
613	-0.122038
614	-0.117897
615	-0.113408
616	-0.108583
617	-0.103430
618	-0.097959
619	-0.092181
620	-0.086107
621	-0.079748
622	-0.073115
623	-0.066220
624	-0.059076
625	-0.051696
626	-0.044095
