T	S1
0	0.166049
1	0.151299
2	0.135798
3	0.119629
4	0.102880
5	0.085642
6	0.068008
7	-0.401445
8	0.468184
9	-0.407114
10	0.400634
11	-0.412138
12	0.332797
13	-0.415788
14	0.265493
15	-0.417359
16	-0.108821
17	-0.124468
18	-0.139395
19	-0.153527
20	-0.166792
21	-0.179127
22	-0.190473
23	-0.200776
24	-0.209991
25	-0.218078
26	-0.225003
27	-0.230742
28	-0.235275
29	-0.238591
30	-0.240686
31	-0.241563
32	-0.241230
33	-0.239706
34	-0.237012
35	-0.233181
36	-0.228247
37	-0.222252
38	-0.215245
39	-0.207279
40	-0.198410
41	-0.188703
42	-0.178222
43	-0.167037
44	-0.155222
45	-0.142851
46	-0.130002
47	-0.116753
48	-0.103184
49	-0.089375
50	-0.075405
51	-0.061355
52	-0.047303
53	0.219103
54	-0.183317
55	-0.122677
56	0.267952
57	-0.078507
58	-0.145693
59	0.291809
60	0.030843
61	-0.158017
62	0.290257
63	0.137155
64	-0.157050
65	0.264974
66	0.233054
67	-0.141378
68	0.219540
69	0.311933
70	-0.110936
71	0.159086
72	0.368461
73	-0.067056
74	0.089824
75	0.398994
76	-0.012395
77	0.018502
78	0.401849
79	0.049269
80	-0.048189
81	0.377429
82	0.113340
83	-0.104179
84	0.328186
85	0.174778
86	-0.144534
87	0.258412
88	0.228536
89	-0.165856
90	0.173896
91	0.269988
92	-0.166551
93	0.081454
94	0.295341
95	-0.146946
96	-0.011616
97	0.301978
98	-0.109226
99	-0.098114
100	0.288705
101	-0.057229
102	-0.171515
103	0.255887
104	0.003915
105	-0.226477
106	0.205442
107	0.068239
108	-0.259262
109	0.140719
110	0.129476
111	-0.268014
112	0.066244
113	0.181604
114	-0.252893
115	-0.012633
116	0.219383
117	-0.216030
118	-0.090164
119	0.238809
120	-0.161336
121	-0.160664
122	0.237469
123	-0.094156
124	-0.218974
125	0.214756
126	-0.020809
127	-0.260881
128	0.171927
129	0.051948
130	-0.283468
131	0.112008
132	0.117489
133	-0.285348
134	-0.604307
135	0.125154
136	0.351726
137	0.355220
138	-0.190407
139	-0.797132
140	-0.075304
141	0.861557
142	0.142852
143	-0.656092
144	-0.373302
145	0.018303
146	0.401588
147	0.417614
148	-0.567806
149	-0.835589
150	0.346700
151	0.680342
152	-0.170192
153	-0.508199
154	-0.394840
155	-0.025329
156	0.636851
157	0.200413
158	-0.914336
159	-0.501430
160	0.546071
161	0.365674
162	-0.185367
163	-0.451979
164	-0.537758
165	0.219731
166	0.777260
167	-0.234488
168	-0.929745
169	-0.094792
170	0.467040
171	0.245197
172	-0.068998
173	-0.616731
174	-0.482706
175	0.639516
176	0.613943
177	-0.568186
178	-0.629734
179	0.099283
180	0.356917
181	0.391585
182	-0.120459
183	-0.814873
184	-0.094404
185	0.901489
186	0.253679
187	-0.573488
188	-0.324018
189	0.072874
190	0.473219
191	0.544402
192	-0.419187
193	-0.756945
194	0.407991
195	0.820849
196	0.000027
197	-0.366310
198	-0.269522
199	0.084104
200	0.775273
201	0.408242
202	-0.730201
203	-0.392941
204	0.677504
205	0.555551
206	0.007147
207	-0.272747
208	-0.392451
209	0.337571
210	0.955087
211	-0.010560
212	-0.773465
213	0.013102
214	0.609460
215	0.412261
216	0.104775
217	-0.459596
218	-0.391108
219	0.726633
220	0.777565
221	-0.408437
222	-0.545638
223	0.165707
224	0.438945
225	0.489524
226	-0.002263
227	-0.745818
228	-0.097323
